# Parameter scan performed using fm_doocs_generic_scantool.py on 20240403T180230
# Original save path: ./eCTLogger_20240403T180230.txt
# DOOCS addresses used:
# Write [SP]: None [Stability Measurement] --> "[Stability Measurement]"
# Read [X]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.X/POSITION.RBV --> "FL Stage X RBV"
# Read [Y]: SINBAD.DIAG/TIMER.CENTRAL/MASTER/MACRO_PULSE_NUMBER --> "Macropulse Number"
# Additional recorded addresses:
#  [ADD 1]: SINBAD.FL/THORLABS.STAGE/ROTATIONMOUNT.1/POSITION.RBV --> "FL Rotation Mount RBV"
#  [ADD 2]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.Y/POSITION.RBV --> "FL Stage Y RBV"
#  [ADD 3]: SINBAD.UTIL/MACHINE.STATE/ACCLXSISRV04._SVR/SVR.ERROR_COUNT --> "Machine Alarm Deviating"
#  [ADD 4]: SINBAD.DIAG/TICT/K7510/CHARGE.LUT --> "Turbo-ICT (Look-up table)"
# Number of measurements per step: 1
# Data from the individual DOOCS addresses was NOT SYNCED
# ---------------------------
# [SP] Data Point (No.)	[X] Position (mm)	[Y] Index ()	[ADD 1] Position (deg)	[ADD 2] Position (mm)	[ADD 3] Count ()	[ADD 4] Charge (pC)	UNIX Time Stamp (seconds)
# ---------------------------
41.0	35.0	1974997031.0	0.026046525686979294	90.0	0.0	0.01540573500096798	1712160361.3824708
42.0	35.0	1974997082.0	0.026046525686979294	90.0	0.0	0.012467283755540848	1712160366.5628035
43.0	35.0	1974997134.0	0.026046525686979294	90.0	0.0	0.02654789201915264	1712160371.7060554
44.0	35.0	1974997186.0	0.026046525686979294	90.0	0.0	0.0	1712160376.8169096
45.0	35.0	1974997237.0	0.026046525686979294	90.0	0.0	0.0	1712160381.951264
46.0	35.0	1974997288.0	0.026046525686979294	90.0	0.0	0.0	1712160387.0940087
47.0	35.0	1974997339.0	0.026046525686979294	90.0	0.0	0.0	1712160392.2300265
48.0	35.0	1974997391.0	0.026046525686979294	90.0	0.0	0.010361352004110813	1712160397.361607
49.0	35.0	1974997442.0	0.026046525686979294	90.0	0.0	0.0	1712160402.4992917
50.0	35.0	1974997493.0	0.026046525686979294	90.0	0.0	0.0	1712160407.6818411
51.0	35.0	1974997545.0	0.026046525686979294	90.0	0.0	0.0	1712160412.7915814
52.0	35.0	1974997596.0	0.026046525686979294	90.0	0.0	0.0	1712160417.929158
53.0	35.0	1974997648.0	0.026046525686979294	90.0	0.0	0.011543831788003445	1712160423.0512724
54.0	35.0	1974997699.0	0.026046525686979294	90.0	0.0	0.008213458582758904	1712160428.1908402
55.0	35.0	1974997750.0	0.026046525686979294	90.0	0.0	0.0	1712160433.3328435
56.0	35.0	1974997802.0	0.026046525686979294	90.0	0.0	0.0	1712160438.4531407
57.0	35.0	1974997853.0	0.026046525686979294	90.0	0.0	0.0	1712160443.5879831
58.0	35.0	1974997904.0	0.026046525686979294	90.0	0.0	0.0	1712160448.7309942
59.0	35.0	1974997956.0	0.026046525686979294	90.0	0.0	0.0	1712160453.873082
60.0	35.0	1974998007.0	0.026046525686979294	90.0	0.0	0.0	1712160459.007277
61.0	35.0	1974998059.0	0.026046525686979294	90.0	0.0	0.013095957227051258	1712160464.1432204
62.0	35.0	1974998110.0	0.026046525686979294	90.0	0.0	0.0	1712160469.2861416
63.0	50.79669952392578	1974998161.0	0.026046525686979294	90.0	0.0	0.0	1712160474.3956225
64.0	51.5	1974998212.0	0.026046525686979294	90.0	0.0	0.004667012952268124	1712160479.522887
65.0	51.5	1974998264.0	0.026046525686979294	90.0	0.0	0.019636021926999092	1712160484.6339288
66.0	51.5	1974998315.0	0.026046525686979294	90.0	0.0	0.01297945249825716	1712160489.7944207
67.0	51.5	1974998366.0	0.026046525686979294	90.0	0.0	0.0	1712160494.9044333
68.0	51.5	1974998417.0	0.026046525686979294	90.0	0.0	0.013557550497353077	1712160500.0231628
69.0	51.5	1974998469.0	0.026046525686979294	90.0	0.0	0.017206866294145584	1712160505.1507204
70.0	51.5	1974998520.0	0.026046525686979294	90.0	0.0	0.02587375044822693	1712160510.2868197
71.0	51.5	1974998571.0	0.026046525686979294	90.0	0.0	0.0	1712160515.4139569
72.0	51.5	1974998623.0	0.026046525686979294	90.0	0.0	0.0	1712160520.5467148
73.0	51.5	1974998674.0	0.026046525686979294	90.0	0.0	0.014261417090892792	1712160525.687984
74.0	51.5	1974998725.0	0.026046525686979294	90.0	0.0	0.0	1712160530.8304963
75.0	51.5	1974998777.0	0.026046525686979294	90.0	0.0	0.004453318193554878	1712160535.962108
76.0	51.5	1974998828.0	0.026046525686979294	90.0	0.0	0.018575062975287437	1712160541.0931308
77.0	51.5	1974998879.0	0.026046525686979294	90.0	0.0	0.0	1712160546.2298408
78.0	51.5	1974998931.0	0.026046525686979294	90.0	0.0	0.0	1712160551.3557916
79.0	51.5	1974998982.0	0.026046525686979294	90.0	0.0	0.0	1712160556.4960752
80.0	51.5	1974999033.0	0.026046525686979294	90.0	0.0	0.0	1712160561.6394665
81.0	51.5	1974999085.0	0.026046525686979294	90.0	0.0	0.0	1712160566.7788644
82.0	51.5	1974999136.0	0.026046525686979294	90.0	0.0	0.0	1712160571.9035554
83.0	51.5	1974999187.0	0.026046525686979294	90.0	0.0	0.01853422448039055	1712160577.0354621
84.0	51.5	1974999239.0	0.026046525686979294	90.0	0.0	0.009317680262029171	1712160582.1679385
85.0	51.5	1974999290.0	0.026046525686979294	90.0	0.0	0.0	1712160587.302722
86.0	51.5	1974999341.0	0.026046525686979294	90.0	0.0	0.0	1712160592.443541
87.0	51.5	1974999393.0	0.026046525686979294	90.0	0.0	0.0	1712160597.5752652
88.0	51.5	1974999444.0	0.026046525686979294	90.0	0.0	0.0	1712160602.7116444
89.0	51.5	1974999496.0	0.026046525686979294	90.0	0.0	0.0	1712160607.8506145
90.0	51.5	1974999547.0	0.026046525686979294	90.0	0.0	0.0	1712160612.992001
91.0	51.5	1974999598.0	0.026046525686979294	90.0	0.0	0.0	1712160618.1172051
92.0	51.5	1974999650.0	0.026046525686979294	90.0	0.0	0.0	1712160623.2443068
93.0	51.5	1974999701.0	0.026046525686979294	90.0	0.0	0.014007813297212124	1712160628.3688996
94.0	51.5	1974999752.0	0.026046525686979294	90.0	0.0	0.019610097631812096	1712160633.4955847
95.0	51.5	1974999803.0	0.026046525686979294	90.0	0.0	0.0	1712160638.6165905
96.0	51.5	1974999855.0	0.026046525686979294	90.0	0.0	0.0	1712160643.741852
97.0	51.5	1974999906.0	0.026046525686979294	90.0	0.0	0.014962242916226387	1712160648.8714097
98.0	51.5	1974999957.0	0.026046525686979294	90.0	0.0	0.0	1712160653.9988842
99.0	51.5	1975000008.0	0.026046525686979294	90.0	0.0	0.013463505543768406	1712160659.1318188
100.0	51.5	1975000060.0	0.026046525686979294	90.0	0.0	0.0	1712160664.2712526
101.0	51.5	1975000111.0	0.026046525686979294	90.0	0.0	0.0	1712160669.409667
102.0	51.5	1975000163.0	0.026046525686979294	90.0	0.0	0.0	1712160674.5488775
103.0	51.5	1975000214.0	0.026046525686979294	90.0	0.0	0.0	1712160679.6863277
104.0	51.5	1975000265.0	0.026046525686979294	90.0	0.0	0.0	1712160684.827262
105.0	51.5	1975000317.0	0.026046525686979294	90.0	0.0	0.0	1712160689.986676
106.0	51.5	1975000368.0	0.026046525686979294	90.0	0.0	0.015229466371238232	1712160695.1089249
107.0	51.5	1975000420.0	0.026046525686979294	90.0	0.0	0.0	1712160700.249373
108.0	51.5	1975000471.0	0.026046525686979294	90.0	0.0	0.014190174639225006	1712160705.3915298
109.0	51.5	1975000522.0	0.026046525686979294	90.0	0.0	0.0	1712160710.5320015
110.0	51.5	1975000574.0	0.026046525686979294	90.0	0.0	0.0	1712160715.6715827
111.0	51.5	1975000625.0	0.026046525686979294	90.0	0.0	0.0	1712160720.8120732
112.0	51.5	1975000677.0	0.026046525686979294	90.0	0.0	0.0	1712160725.953201
113.0	51.5	1975000728.0	0.026046525686979294	90.0	0.0	0.0062653739005327225	1712160731.094302
114.0	51.5	1975000779.0	0.026046525686979294	90.0	0.0	0.0	1712160736.2352934
115.0	51.5	1975000831.0	0.026046525686979294	90.0	0.0	0.00829919334501028	1712160741.378135
116.0	51.5	1975000882.0	0.026046525686979294	90.0	0.0	0.0	1712160746.51893
117.0	51.5	1975000934.0	0.026046525686979294	90.0	0.0	0.016186527907848358	1712160751.6595397
118.0	51.5	1975000985.0	0.026046525686979294	90.0	0.0	0.0	1712160756.7989774
119.0	51.5	1975001036.0	0.026046525686979294	90.0	0.0	0.021181702613830566	1712160761.9399445
120.0	51.5	1975001088.0	0.026046525686979294	90.0	0.0	0.0	1712160767.080298
121.0	51.5	1975001139.0	0.026046525686979294	90.0	0.0	0.0	1712160772.2224574
122.0	64.42127227783203	1975001191.0	0.026046525686979294	90.0	0.0	0.013102207332849503	1712160777.3640573
123.0	68.0	1975001242.0	0.026046525686979294	90.0	0.0	0.014134987257421017	1712160782.5425773
124.0	68.0	1975001294.0	0.026046525686979294	90.0	0.0	0.0	1712160787.6490161
125.0	68.0	1975001345.0	0.026046525686979294	90.0	0.0	0.0	1712160792.7743258
126.0	68.0	1975001396.0	0.026046525686979294	90.0	0.0	0.0	1712160797.9077258
127.0	68.0	1975001448.0	0.026046525686979294	90.0	0.0	0.009015919640660286	1712160803.0467136
128.0	68.0	1975001499.0	0.026046525686979294	90.0	0.0	0.0	1712160808.1826823
129.0	68.0	1975001550.0	0.026046525686979294	90.0	0.0	0.003811373608186841	1712160813.320882
130.0	68.0	1975001602.0	0.026046525686979294	90.0	0.0	0.0	1712160818.4626124
131.0	68.0	1975001653.0	0.026046525686979294	90.0	0.0	0.0	1712160823.588408
132.0	68.0	1975001704.0	0.026046525686979294	90.0	0.0	0.014095389284193516	1712160828.7284944
133.0	68.0	1975001756.0	0.026046525686979294	90.0	0.0	0.0	1712160833.8688827
134.0	68.0	1975001807.0	0.026046525686979294	90.0	0.0	0.0	1712160839.0059109
135.0	68.0	1975001858.0	0.026046525686979294	90.0	0.0	0.014797722920775414	1712160844.14311
136.0	68.0	1975001910.0	0.026046525686979294	90.0	0.0	0.0	1712160849.2800448
137.0	68.0	1975001961.0	0.026046525686979294	90.0	0.0	0.0	1712160854.4127345
138.0	68.0	1975002013.0	0.026046525686979294	90.0	0.0	0.0	1712160859.5421114
139.0	68.0	1975002064.0	0.026046525686979294	90.0	0.0	0.0	1712160864.6817844
140.0	68.0	1975002115.0	0.026046525686979294	90.0	0.0	0.0	1712160869.8215714
141.0	68.0	1975002167.0	0.026046525686979294	90.0	0.0	0.0	1712160874.9616878
142.0	68.0	1975002218.0	0.026046525686979294	90.0	0.0	0.0	1712160880.102709
143.0	68.0	1975002269.0	0.026046525686979294	90.0	0.0	0.0	1712160885.241908
144.0	68.0	1975002321.0	0.026046525686979294	90.0	0.0	0.0	1712160890.3832178
145.0	68.0	1975002372.0	0.026046525686979294	90.0	0.0	0.0	1712160895.56494
146.0	68.0	1975002424.0	0.026046525686979294	90.0	0.0	0.0	1712160900.6718001
147.0	68.0	1975002475.0	0.026046525686979294	90.0	0.0	0.0	1712160905.8055358
148.0	68.0	1975002527.0	0.026046525686979294	90.0	0.0	0.0	1712160910.9470205
149.0	68.0	1975002578.0	0.026046525686979294	90.0	0.0	0.01607944257557392	1712160916.0889952
150.0	68.0	1975002629.0	0.026046525686979294	90.0	0.0	0.0	1712160921.2295268
151.0	68.0	1975002681.0	0.026046525686979294	90.0	0.0	0.0336061529815197	1712160926.370678
152.0	68.0	1975002732.0	0.026046525686979294	90.0	0.0	0.010312698781490326	1712160931.5534556
153.0	68.0	1975002784.0	0.026046525686979294	90.0	0.0	0.0	1712160936.65998
154.0	68.0	1975002835.0	0.026046525686979294	90.0	0.0	0.0	1712160941.8339074
155.0	68.0	1975002887.0	0.026046525686979294	90.0	0.0	0.0	1712160946.9399543
156.0	68.0	1975002938.0	0.026046525686979294	90.0	0.0	0.0	1712160952.0689366
157.0	68.0	1975002989.0	0.026046525686979294	90.0	0.0	0.0	1712160957.2073715
158.0	68.0	1975003040.0	0.026046525686979294	90.0	0.0	0.0	1712160962.335646
159.0	68.0	1975003092.0	0.026046525686979294	90.0	0.0	0.008962009102106094	1712160967.4552624
160.0	68.0	1975003143.0	0.026046525686979294	90.0	0.0	0.0	1712160972.5740333
161.0	68.0	1975003194.0	0.026046525686979294	90.0	0.0	0.01861765794456005	1712160977.7078485
162.0	68.0	1975003246.0	0.026046525686979294	90.0	0.0	0.0	1712160982.850069
163.0	68.0	1975003297.0	0.026046525686979294	90.0	0.0	0.0	1712160987.9924154
164.0	68.0	1975003348.0	0.026046525686979294	90.0	0.0	0.01798509806394577	1712160993.1350155
165.0	68.0	1975003400.0	0.026046525686979294	90.0	0.0	0.0	1712160998.2771482
166.0	68.0	1975003451.0	0.026046525686979294	90.0	0.0	0.0	1712161003.4194958
167.0	68.0	1975003503.0	0.026046525686979294	90.0	0.0	0.0	1712161008.5622814
168.0	68.0	1975003554.0	0.026046525686979294	90.0	0.0	0.0	1712161013.7415576
169.0	68.0	1975003606.0	0.026046525686979294	90.0	0.0	0.0	1712161018.8482447
170.0	68.0	1975003657.0	0.026046525686979294	90.0	0.0	0.017693376168608665	1712161023.9842367
171.0	68.0	1975003708.0	0.026046525686979294	90.0	0.0	0.0	1712161029.1276293
172.0	68.0	1975003760.0	0.026046525686979294	90.0	0.0	0.0	1712161034.2680194
173.0	68.0	1975003811.0	0.026046525686979294	90.0	0.0	0.0	1712161039.4088275
174.0	68.0	1975003863.0	0.026046525686979294	90.0	0.0	0.01682417467236519	1712161044.5517383
175.0	68.0	1975003914.0	0.026046525686979294	90.0	0.0	0.0	1712161049.693266
176.0	68.0	1975003965.0	0.026046525686979294	90.0	0.0	0.01649537868797779	1712161054.8327541
177.0	68.0	1975004017.0	0.026046525686979294	90.0	0.0	0.00578013900667429	1712161059.9753454
178.0	68.0	1975004068.0	0.026046525686979294	90.0	0.0	0.0	1712161065.1180828
179.0	68.0	1975004120.0	0.026046525686979294	90.0	0.0	0.0	1712161070.2607136
180.0	68.0	1975004171.0	0.026046525686979294	90.0	0.0	0.0	1712161075.4021993
181.0	78.50515747070312	1975004222.0	0.026046525686979294	90.0	0.0	0.0	1712161080.5397375
182.0	84.5	1975004274.0	0.026046525686979294	90.0	0.0	0.0	1712161085.680887
183.0	84.5	1975004325.0	0.026046525686979294	90.0	0.0	0.0	1712161090.8217657
184.0	84.5	1975004377.0	0.026046525686979294	90.0	0.0	0.013423064723610878	1712161096.0035033
185.0	84.5	1975004428.0	0.026046525686979294	90.0	0.0	0.015334477648139	1712161101.108384
186.0	84.5	1975004480.0	0.026046525686979294	90.0	0.0	0.0	1712161106.2430975
187.0	84.5	1975004531.0	0.026046525686979294	90.0	0.0	0.0	1712161111.3842921
188.0	84.5	1975004582.0	0.026046525686979294	90.0	0.0	0.0	1712161116.5273516
189.0	84.5	1975004634.0	0.026046525686979294	90.0	0.0	0.0	1712161121.6652317
190.0	84.5	1975004685.0	0.026046525686979294	90.0	0.0	0.0	1712161126.805779
191.0	84.5	1975004736.0	0.026046525686979294	90.0	0.0	0.0	1712161131.9472208
192.0	84.5	1975004788.0	0.026046525686979294	90.0	0.0	0.0	1712161137.0904105
193.0	84.5	1975004839.0	0.026046525686979294	90.0	0.0	0.0077164252288639545	1712161142.2326672
194.0	84.5	1975004891.0	0.026046525686979294	90.0	0.0	0.0	1712161147.3755982
195.0	84.5	1975004942.0	0.026046525686979294	90.0	0.0	0.0	1712161152.5594945
196.0	84.5	1975004994.0	0.026046525686979294	90.0	0.0	0.0	1712161157.7018065
197.0	84.5	1975005045.0	0.026046525686979294	90.0	0.0	0.0	1712161162.808111
198.0	84.5	1975005097.0	0.026046525686979294	90.0	0.0	0.0	1712161167.946884
199.0	84.5	1975005148.0	0.026046525686979294	90.0	0.0	0.013063504360616207	1712161173.0893533
200.0	84.5	1975005199.0	0.026046525686979294	90.0	0.0	0.0	1712161178.231549
201.0	84.5	1975005251.0	0.026046525686979294	90.0	0.0	0.008725371211767197	1712161183.3732667
202.0	84.5	1975005302.0	0.026046525686979294	90.0	0.0	0.009102008305490017	1712161188.556193
203.0	84.5	1975005354.0	0.026046525686979294	90.0	0.0	0.0	1712161193.660081
204.0	84.5	1975005405.0	0.026046525686979294	90.0	0.0	0.0	1712161198.7973235
205.0	84.5	1975005456.0	0.026046525686979294	90.0	0.0	0.0	1712161203.938554
206.0	84.5	1975005508.0	0.026046525686979294	90.0	0.0	0.011260445229709148	1712161209.0807865
207.0	84.5	1975005559.0	0.026046525686979294	90.0	0.0	0.0	1712161214.2371545
208.0	84.5	1975005611.0	0.026046525686979294	90.0	0.0	0.011178902350366116	1712161219.364552
209.0	84.5	1975005662.0	0.026046525686979294	90.0	0.0	0.0	1712161224.5464
210.0	84.5	1975005714.0	0.026046525686979294	90.0	0.0	0.0	1712161229.6520677
211.0	84.5	1975005765.0	0.026046525686979294	90.0	0.0	0.0	1712161234.83004
212.0	84.5	1975005817.0	0.026046525686979294	90.0	0.0	0.0	1712161239.936387
213.0	84.5	1975005868.0	0.026046525686979294	90.0	0.0	0.0	1712161245.0729582
214.0	84.5	1975005919.0	0.026046525686979294	90.0	0.0	0.0	1712161250.2134168
215.0	84.5	1975005971.0	0.026046525686979294	90.0	0.0	0.0	1712161255.3561158
216.0	84.5	1975006022.0	0.026046525686979294	90.0	0.0	0.0	1712161260.4990191
217.0	84.5	1975006073.0	0.026046525686979294	90.0	0.0	0.0	1712161265.6819718
218.0	84.5	1975006125.0	0.026046525686979294	90.0	0.0	0.016818886622786522	1712161270.7881
219.0	84.5	1975006176.0	0.026046525686979294	90.0	0.0	0.01341982651501894	1712161275.9271846
220.0	84.5	1975006228.0	0.026046525686979294	90.0	0.0	0.0	1712161281.0663428
221.0	84.5	1975006279.0	0.026046525686979294	90.0	0.0	0.0	1712161286.209385
222.0	84.5	1975006331.0	0.026046525686979294	90.0	0.0	0.0	1712161291.3514261
223.0	84.5	1975006382.0	0.026046525686979294	90.0	0.0	0.0	1712161296.4935777
224.0	84.5	1975006433.0	0.026046525686979294	90.0	0.0	0.0	1712161301.6363943
225.0	84.5	1975006485.0	0.026046525686979294	90.0	0.0	0.013851707801222801	1712161306.7798007
226.0	84.5	1975006536.0	0.026046525686979294	90.0	0.0	0.012205186299979687	1712161311.922386
227.0	84.5	1975006588.0	0.026046525686979294	90.0	0.0	0.012868356890976429	1712161317.0653076
228.0	84.5	1975006639.0	0.026046525686979294	90.0	0.0	0.0	1712161322.2065895
229.0	84.5	1975006690.0	0.026046525686979294	90.0	0.0	0.0	1712161327.390118
230.0	84.5	1975006742.0	0.026046525686979294	90.0	0.0	0.0	1712161332.5330153
231.0	84.5	1975006794.0	0.026046525686979294	90.0	0.0	0.009051396511495113	1712161337.640043
232.0	84.5	1975006845.0	0.026046525686979294	90.0	0.0	0.0	1712161342.7772026
233.0	84.5	1975006896.0	0.026046525686979294	90.0	0.0	0.006581699009984732	1712161347.9188013
234.0	84.5	1975006948.0	0.026046525686979294	90.0	0.0	0.0	1712161353.0617504
235.0	84.5	1975006999.0	0.026046525686979294	90.0	0.0	0.0	1712161358.2043202
236.0	84.5	1975007050.0	0.026046525686979294	90.0	0.0	0.02738027274608612	1712161363.3869472
237.0	84.5	1975007102.0	0.026046525686979294	90.0	0.0	0.0	1712161368.492296
238.0	84.5	1975007153.0	0.026046525686979294	90.0	0.0	0.0	1712161373.6296492
239.0	84.5	1975007205.0	0.026046525686979294	90.0	0.0	0.0	1712161378.773162
240.0	92.994140625	1975007256.0	0.026046525686979294	90.0	0.0	0.0	1712161383.8800704
241.0	101.0	1975007307.0	0.026046525686979294	90.0	0.0	0.0	1712161388.9840925
242.0	101.0	1975007358.0	0.026046525686979294	90.0	0.0	0.0	1712161394.1124349
243.0	101.0	1975007410.0	0.026046525686979294	90.0	0.0	0.0	1712161399.2527766
244.0	101.0	1975007461.0	0.026046525686979294	90.0	0.0	0.0	1712161404.3951802
245.0	101.0	1975007512.0	0.026046525686979294	90.0	0.0	0.0	1712161409.537042
246.0	101.0	1975007564.0	0.026046525686979294	90.0	0.0	0.017240598797798157	1712161414.6780424
247.0	101.0	1975007615.0	0.026046525686979294	90.0	0.0	0.0	1712161419.819013
248.0	101.0	1975007667.0	0.026046525686979294	90.0	0.0	0.02072298526763916	1712161424.947744
249.0	101.0	1975007718.0	0.026046525686979294	90.0	0.0	0.024438414722681046	1712161430.0878234
250.0	101.0	1975007769.0	0.026046525686979294	90.0	0.0	0.01107473112642765	1712161435.2153645
251.0	101.0	1975007821.0	0.026046525686979294	90.0	0.0	0.014062009751796722	1712161440.335494
252.0	101.0	1975007872.0	0.026046525686979294	90.0	0.0	0.009097430855035782	1712161445.4700294
253.0	101.0	1975007923.0	0.026046525686979294	90.0	0.0	0.0	1712161450.6135483
254.0	101.0	1975007975.0	0.026046525686979294	90.0	0.0	0.0	1712161455.7538085
255.0	101.0	1975008026.0	0.026046525686979294	90.0	0.0	0.0	1712161460.8929958
256.0	101.0	1975008077.0	0.026046525686979294	90.0	0.0	0.0	1712161466.0308025
257.0	101.0	1975008129.0	0.026046525686979294	90.0	0.0	0.0	1712161471.1670787
258.0	101.0	1975008180.0	0.026046525686979294	90.0	0.0	0.0	1712161476.3105712
259.0	101.0	1975008232.0	0.026046525686979294	90.0	0.0	0.008355150930583477	1712161481.4401317
260.0	101.0	1975008283.0	0.026046525686979294	90.0	0.0	0.0	1712161486.5822396
261.0	101.0	1975008334.0	0.026046525686979294	90.0	0.0	0.0	1712161491.7194462
262.0	101.0	1975008386.0	0.026046525686979294	90.0	0.0	0.0	1712161496.8626275
263.0	101.0	1975008437.0	0.026046525686979294	90.0	0.0	0.0	1712161502.0423894
264.0	101.0	1975008489.0	0.026046525686979294	90.0	0.0	0.0	1712161507.1793833
265.0	101.0	1975008540.0	0.026046525686979294	90.0	0.0	0.0	1712161512.2845747
266.0	101.0	1975008591.0	0.026046525686979294	90.0	0.0	0.0	1712161517.4113421
267.0	101.0	1975008643.0	0.026046525686979294	90.0	0.0	0.0	1712161522.54962
268.0	101.0	1975008694.0	0.026046525686979294	90.0	0.0	0.011108208447694778	1712161527.689915
269.0	101.0	1975008745.0	0.026046525686979294	90.0	0.0	0.0	1712161532.8277225
270.0	101.0	1975008797.0	0.026046525686979294	90.0	0.0	0.012943759560585022	1712161537.9588718
271.0	101.0	1975008848.0	0.026046525686979294	90.0	0.0	0.007366730831563473	1712161543.0879118
272.0	101.0	1975008899.0	0.026046525686979294	90.0	0.0	0.01822894997894764	1712161548.2117302
