0 0.078 19.1 2.28e+04
1 0.178 17.6 2.3e+04
2 0.278 19.8 2.13e+04
3 0.378 18.2 2.24e+04
4 0.478 19.6 2.52e+04
5 0.578 19 2.27e+04
6 0.678 20.4 2.23e+04
7 0.778 18.8 2.52e+04
8 0.878 18.3 2.23e+04
9 0.978 19.3 2.19e+04
10 1.078 20.1 2.37e+04
11 1.178 19.9 2.13e+04
12 1.278 19.9 2.28e+04
13 1.378 18.8 2.25e+04
14 1.478 20.4 2.5e+04
15 1.578 18.6 2.27e+04
16 1.678 19.3 2.32e+04
17 1.778 19.1 2.28e+04
18 1.878 20.7 2.41e+04
19 1.978 19.7 2.33e+04
20 2.078 19.4 2.45e+04
21 2.178 20.2 2.29e+04
22 2.278 20.6 2.26e+04
23 2.378 19.7 2.32e+04
24 2.478 19.8 2.23e+04
25 2.578 19.6 2.24e+04
26 2.678 20.3 2.32e+04
27 2.778 19.6 2.39e+04
28 2.878 18.7 2.4e+04
29 2.978 19.5 2.46e+04
30 3.078 20.2 2.15e+04
31 3.178 19.6 2.18e+04
32 3.278 18.7 2.49e+04
33 3.378 19.3 2.3e+04
34 3.478 19.9 2.45e+04
35 3.578 19.3 2.26e+04
36 3.678 19.9 2.4e+04
37 3.778 19.3 2.5e+04
38 3.878 18.4 2.31e+04
39 3.978 18.8 2.41e+04
40 4.078 20 2.36e+04
41 4.178 19.9 2.36e+04
42 4.278 18.8 2.12e+04
43 4.378 19.8 2.27e+04
44 4.478 20.1 2.42e+04
45 4.578 17.5 2.26e+04
46 4.678 18.9 2.16e+04
47 4.778 19 2.22e+04
48 4.878 19.3 2.38e+04
49 4.978 19.3 2.52e+04
50 5.078 20.1 2.29e+04
51 5.177 18.8 2.36e+04
52 5.277 19.3 2.21e+04
53 5.377 19.7 2.31e+04
54 5.477 19.1 2.26e+04
55 5.577 19.2 2.31e+04
56 5.677 18.9 2.26e+04
57 5.777 20.3 2.26e+04
58 5.877 19.3 2.21e+04
59 5.977 19.3 2.12e+04
60 6.077 19.5 2.11e+04
61 6.177 21.1 2.4e+04
62 6.277 20.5 2.2e+04
63 6.377 19 2.33e+04
64 6.477 18.6 2.33e+04
65 6.577 20 2.09e+04
66 6.677 18.7 2.48e+04
67 6.777 19.7 2.29e+04
68 6.877 18.8 2.26e+04
69 6.977 19.6 2.23e+04
70 7.077 19.2 2.06e+04
71 7.177 20.6 2.27e+04
72 7.277 19.3 2.42e+04
73 7.377 19.5 2.08e+04
74 7.477 19.3 2.08e+04
75 7.577 18.3 2.5e+04
76 7.677 19.5 2.47e+04
77 7.777 18.3 2.57e+04
78 7.877 19.4 2.2e+04
79 7.977 19.2 2.61e+04
80 8.077 18.5 2.31e+04
81 8.177 19.9 2.39e+04
82 8.277 20 2.13e+04
83 8.377 20.3 2.28e+04
84 8.477 19.6 2.26e+04
85 8.577 20.6 2.24e+04
86 8.677 19.1 2.43e+04
87 8.777 19 2.54e+04
88 8.877 19.6 2.35e+04
89 8.977 19.7 2.13e+04
90 9.077 19.9 2.14e+04
91 9.177 19.5 2.44e+04
92 9.277 18.8 2.26e+04
93 9.377 19.1 2.24e+04
94 9.477 19 2.34e+04
95 9.577 19.6 2.49e+04
96 9.677 18.9 2.58e+04
97 9.777 19.4 2.31e+04
98 9.877 18.6 2.13e+04
99 9.977 20.1 2.32e+04
100 10.077 19.1 2.25e+04
101 10.177 19.3 2.41e+04
102 10.277 19.7 2.26e+04
103 10.377 19.4 2.32e+04
104 10.477 19.7 2.42e+04
105 10.577 19.1 2.45e+04
106 10.677 18.6 2.33e+04
107 10.777 19.6 2.17e+04
108 10.877 18.7 2.38e+04
109 10.977 19.7 2.11e+04
110 11.077 20.1 2.37e+04
111 11.177 18.5 2.45e+04
112 11.277 19.4 2.26e+04
113 11.377 19.4 2.29e+04
114 11.477 19.1 2.31e+04
115 11.577 18.9 2.46e+04
116 11.677 18 2.64e+04
117 11.777 19.1 2.29e+04
118 11.877 18.7 2.37e+04
119 11.977 20 2.27e+04
120 12.077 20.4 2.14e+04
121 12.177 18.6 2.49e+04
122 12.277 19 2.36e+04
123 12.377 19.4 2.33e+04
124 12.477 18.9 2.28e+04
125 12.577 19.5 2.13e+04
126 12.677 19.7 2.48e+04
127 12.777 18.6 2.39e+04
128 12.877 18.7 2.2e+04
129 12.977 19.2 2.17e+04
130 13.077 19.6 2.32e+04
131 13.177 18.9 2.48e+04
132 13.277 18.6 2.37e+04
133 13.377 19.5 2.22e+04
134 13.477 19.2 2.27e+04
135 13.577 19.4 2.67e+04
136 13.677 19.7 2.64e+04
137 13.778 19.7 2.36e+04
138 13.878 19.7 2.19e+04
139 13.978 19.8 2.45e+04
140 14.078 19 2.38e+04
141 14.178 19.5 2.13e+04
142 14.278 18.9 2.34e+04
143 14.378 19.1 2.35e+04
144 14.478 19.4 2.34e+04
145 14.578 18.8 2.5e+04
146 14.678 19 2.43e+04
147 14.778 19.7 2.2e+04
148 14.878 19.6 2.36e+04
149 14.978 20.6 2.04e+04
150 15.078 19.4 2.24e+04
151 15.178 18.7 2.24e+04
152 15.278 19.7 2.38e+04
153 15.378 19.5 2.04e+04
154 15.478 19.5 2.35e+04
155 15.578 19.1 2.27e+04
156 15.678 18.9 2.41e+04
157 15.778 19.7 2.39e+04
158 15.878 18.8 2.24e+04
159 15.978 18.8 2.12e+04
160 16.078 20.8 2.16e+04
161 16.178 19.4 2.22e+04
162 16.278 19.2 2.16e+04
163 16.378 19.4 2.16e+04
164 16.478 20 2.26e+04
165 16.578 19.9 2.09e+04
166 16.678 19.9 2.22e+04
167 16.778 20.1 2.07e+04
168 16.878 18.7 2.4e+04
169 16.978 19.7 2.16e+04
170 17.078 19 2.15e+04
171 17.178 18.7 2.42e+04
172 17.278 20.2 2.16e+04
173 17.377 18.6 2.28e+04
174 17.477 20.3 2.19e+04
175 17.577 19.2 2.36e+04
176 17.677 18.5 2.21e+04
177 17.777 19.2 2.2e+04
178 17.877 20.1 2.11e+04
179 17.977 19 2.32e+04
180 18.077 18.7 2.26e+04
181 18.177 18.4 2.31e+04
182 18.277 19.8 2.27e+04
183 18.377 20.2 2.09e+04
184 18.477 19.8 2.28e+04
185 18.577 19 2.4e+04
186 18.677 19.9 2.33e+04
187 18.777 20.5 2.1e+04
188 18.877 19.1 2.4e+04
189 18.977 19.1 2.15e+04
190 19.077 19.9 2.25e+04
191 19.177 20.4 2.11e+04
192 19.277 18.9 2.35e+04
193 19.377 19.6 2.13e+04
194 19.477 19.4 2.11e+04
195 19.577 20.3 2.31e+04
196 19.677 19.5 2.45e+04
197 19.777 18.6 2.31e+04
198 19.877 19.1 2.3e+04
199 19.977 19.3 2.29e+04
200 20.077 19 2.26e+04
201 20.177 20.3 2.3e+04
202 20.277 18.9 2.19e+04
203 20.377 19.3 2.42e+04
204 20.477 19.8 2.1e+04
205 20.577 19.1 2.29e+04
206 20.677 19.3 2.1e+04
207 20.777 18.7 2.17e+04
208 20.877 19.8 2.21e+04
209 20.977 20 2.01e+04
210 21.077 21 2.31e+04
211 21.177 19.2 2.44e+04
212 21.277 18.3 2.37e+04
213 21.377 18.8 2.3e+04
214 21.477 19.8 2.16e+04
215 21.577 19.2 2.55e+04
216 21.677 19.6 2.16e+04
217 21.777 19.6 2.22e+04
218 21.877 19.1 2.31e+04
219 21.977 19.7 2.15e+04
220 22.077 20.3 2.27e+04
221 22.177 18.5 2.11e+04
222 22.277 18.8 2.16e+04
223 22.377 19.3 2.03e+04
224 22.477 19.2 2.37e+04
225 22.577 19.1 2.16e+04
226 22.677 19.7 2.19e+04
227 22.777 19.1 2.44e+04
228 22.877 19.5 2.28e+04
229 22.977 19.8 2.22e+04
230 23.077 19.7 2.15e+04
231 23.177 19.2 2.23e+04
232 23.277 19.7 2.37e+04
233 23.377 19.7 2.2e+04
234 23.477 19.7 2.43e+04
235 23.577 19.4 2.45e+04
236 23.677 19.1 2.15e+04
237 23.777 18.6 2.51e+04
238 23.877 19.6 2.33e+04
239 23.977 19.2 2.49e+04
240 24.077 19.4 2.49e+04
241 24.177 20.7 2.18e+04
242 24.277 18.4 2.59e+04
243 24.377 19.4 2.31e+04
244 24.477 19.6 2.44e+04
245 24.577 19.9 2.35e+04
246 24.677 18.9 2.42e+04
247 24.777 19.4 2.35e+04
248 24.877 18.8 2.61e+04
249 24.977 17.9 2.2e+04
250 25.077 19.4 2.36e+04
251 25.177 18.6 2.25e+04
252 25.277 19.2 2.25e+04
253 25.377 18.9 2.5e+04
254 25.477 19 2.1e+04
255 25.577 19.7 2.25e+04
256 25.677 19.2 2.28e+04
257 25.777 18.8 2.22e+04
258 25.877 20.4 2.02e+04
259 25.977 20 2.23e+04
260 26.077 19.5 2.21e+04
261 26.177 18.8 2.21e+04
262 26.277 19.5 2.31e+04
263 26.377 19.2 2.22e+04
264 26.477 19.6 2.39e+04
265 26.577 19.5 2.38e+04
266 26.677 19.1 2.25e+04
267 26.777 18.4 2.47e+04
268 26.877 19.9 2.23e+04
269 26.977 20.1 2.12e+04
270 27.077 20 2.24e+04
271 27.177 20 2.2e+04
272 27.277 19.4 2.11e+04
273 27.377 20.1 2.57e+04
274 27.477 18.8 2.45e+04
275 27.577 19.3 2.45e+04
276 27.677 18.9 2.24e+04
277 27.777 19.3 2.2e+04
278 27.877 19.6 2.23e+04
279 27.977 18.7 2.11e+04
280 28.077 19.1 2.43e+04
281 28.120 19.7 2.32e+04
282 28.277 19.5 2.53e+04
283 28.378 20.5 2.42e+04
284 28.478 20.3 2.41e+04
285 28.578 19.7 2.33e+04
286 28.678 19.5 2.47e+04
287 28.778 20 2.29e+04
288 28.878 19.4 2.17e+04
289 28.978 17.4 2.46e+04
290 29.078 17.9 2.2e+04
291 29.178 19 2.56e+04
292 29.278 19.8 2.34e+04
293 29.378 19.2 2.66e+04
294 29.478 19 2.29e+04
295 29.577 19.4 2.51e+04
296 29.677 19.7 2.44e+04
297 29.777 18.6 2.32e+04
298 29.877 19.5 2.4e+04
299 29.977 19.2 2.65e+04
300 30.077 18.6 2.33e+04
301 30.177 19.5 2.25e+04
302 30.277 21.1 2.54e+04
303 30.377 18.8 2.38e+04
304 30.477 19.2 2.61e+04
305 30.577 22 2.47e+04
306 30.677 19.5 2.04e+04
307 30.777 19 2.35e+04
308 30.877 19 2.55e+04
309 30.977 19.4 2.46e+04
310 31.077 19.9 2.26e+04
311 31.177 19.2 2.71e+04
312 31.277 19.5 2.12e+04
313 31.377 19.2 2.32e+04
314 31.477 19 2.28e+04
315 31.524 19.9 2.22e+04
316 31.677 19.2 2.39e+04
317 31.777 19.1 2.29e+04
318 31.877 18.9 2.43e+04
319 31.977 18.3 2.32e+04
320 32.077 21.3 2.51e+04
321 32.177 18.1 2.36e+04
322 32.277 20.3 2.34e+04
323 32.377 19.1 2.31e+04
324 32.477 18.9 2.39e+04
325 32.577 18.7 2.35e+04
326 32.677 18.5 2.43e+04
327 32.748 19.3 2.35e+04
328 32.877 18.6 2.23e+04
329 32.977 20.4 2.5e+04
330 33.077 19 2.36e+04
331 33.177 19.4 2.22e+04
332 33.277 18 2.55e+04
333 33.377 18.9 2.3e+04
334 33.477 20.2 2.28e+04
335 33.577 19.4 2.56e+04
336 33.677 18.4 2.44e+04
337 33.777 19.5 2.18e+04
338 33.877 18.4 2.49e+04
339 33.977 19.2 2.55e+04
340 34.077 19.4 2.29e+04
341 34.177 18.2 2.6e+04
342 34.277 18.9 2.3e+04
343 34.377 20.2 2.14e+04
344 34.477 19.6 2.64e+04
345 34.577 19.5 2.59e+04
346 34.677 19.3 2.41e+04
347 34.777 19.3 2.3e+04
348 34.877 18.6 2.13e+04
349 34.977 19.1 2.53e+04
350 35.077 19 2.22e+04
351 35.177 18.7 2.34e+04
352 35.277 18.3 2.31e+04
353 35.377 19.7 2.27e+04
354 35.477 18.9 2.28e+04
355 35.577 19.1 2.45e+04
356 35.677 20.4 2.21e+04
357 35.777 19.6 2.31e+04
358 35.877 20 2.37e+04
359 35.977 20.4 2.35e+04
360 36.077 20 2.41e+04
361 36.177 19.4 2.41e+04
362 36.277 20.4 2.52e+04
363 36.377 19.9 2.3e+04
364 36.477 19.9 2.34e+04
365 36.577 19 2.43e+04
366 36.677 19.5 2.21e+04
367 36.777 18.7 2.53e+04
368 36.877 19.1 2.14e+04
369 36.977 18.4 2.55e+04
370 37.077 19.7 2.04e+04
371 37.177 17.7 2.38e+04
372 37.277 19.7 2.46e+04
373 37.377 19.1 2.49e+04
374 37.477 19.3 2.54e+04
375 37.577 19.2 2.35e+04
376 37.677 18.6 2.44e+04
377 37.777 19 2.33e+04
378 37.877 19.4 2.32e+04
379 37.977 19.3 2.39e+04
380 38.077 20.2 2.42e+04
381 38.177 19.5 2.44e+04
382 38.277 19 2.36e+04
383 38.377 19.7 2.53e+04
384 38.477 18.7 2.48e+04
385 38.577 18.8 2.47e+04
386 38.677 18.7 2.54e+04
387 38.777 19 2.38e+04
388 38.877 18.7 2.42e+04
389 38.977 19.9 2.3e+04
390 39.077 19.6 2.45e+04
391 39.177 19.5 2.12e+04
392 39.277 18.9 2.57e+04
393 39.367 20.4 2.33e+04
394 39.477 18 2.64e+04
395 39.577 18.3 2.15e+04
396 39.677 18.8 2.14e+04
397 39.777 19.9 2.38e+04
398 39.877 18.7 2.25e+04
399 39.977 19.4 2.41e+04
400 40.077 19.9 2.22e+04
401 40.177 19 2.28e+04
402 40.277 18.4 2.51e+04
403 40.377 19.3 2.39e+04
404 40.477 20.2 2.41e+04
405 40.577 18.6 2.32e+04
406 40.677 18.7 2.39e+04
407 40.777 18.8 2.19e+04
408 40.877 19.1 2.45e+04
409 40.977 19.8 2.63e+04
410 41.077 19.2 2.53e+04
411 41.177 18.9 2.58e+04
412 41.277 18.8 2.47e+04
413 41.377 18.4 2.29e+04
414 41.428 20.1 2.42e+04
415 41.577 17.8 2.3e+04
416 41.677 19.2 2.38e+04
417 41.777 18.5 2.28e+04
418 41.876 19.7 2.34e+04
419 41.976 19.2 2.46e+04
420 42.076 19.6 2.23e+04
421 42.176 18.3 2.43e+04
422 42.276 19 2.2e+04
423 42.376 19.2 2.54e+04
424 42.476 19 2.43e+04
425 42.576 18.8 2.36e+04
426 42.676 20.5 2.35e+04
427 42.776 19.3 2.26e+04
428 42.876 20.7 2.36e+04
429 42.976 19.5 2.25e+04
430 43.077 20 2.58e+04
431 43.177 19.1 2.38e+04
432 43.277 18.7 2.24e+04
433 43.377 20 2.25e+04
434 43.477 18.9 2.1e+04
435 43.577 18.7 2.28e+04
436 43.677 20.3 2.26e+04
437 43.777 18.6 2.08e+04
438 43.877 19.6 2.18e+04
439 43.977 19.4 1.98e+04
440 44.077 19 2.36e+04
441 44.177 19.2 2.22e+04
442 44.277 19.6 2.31e+04
443 44.377 19.5 2.33e+04
444 44.477 18.3 2.18e+04
445 44.577 19 2.34e+04
446 44.677 18.8 2.18e+04
447 44.777 18.8 2.34e+04
448 44.877 18.5 2.27e+04
449 44.977 19.6 2.36e+04
450 45.077 20.6 2.51e+04
451 45.177 19.5 2.17e+04
452 45.277 18.2 2.14e+04
453 45.377 19.5 2.05e+04
454 45.477 18.9 2.27e+04
455 45.577 18.5 2.64e+04
456 45.677 19.2 2.32e+04
457 45.777 19.1 2.37e+04
458 45.877 19.7 2.34e+04
459 45.977 18.7 2.54e+04
460 46.077 18.6 2.32e+04
461 46.177 18.3 2.51e+04
462 46.277 18.2 2.57e+04
463 46.377 19.7 2.4e+04
464 46.477 19.4 2.21e+04
465 46.577 20.1 2.46e+04
