0 0.078 19.8 1.98e+04
1 0.178 19.1 2.14e+04
2 0.278 18.8 2.19e+04
3 0.378 20.6 2.13e+04
4 0.478 19.6 2.2e+04
5 0.578 19.9 2.47e+04
6 0.678 19.4 2.17e+04
7 0.779 19 2.12e+04
8 0.879 19.9 2.36e+04
9 0.979 20.1 2.15e+04
10 1.079 18.9 2.19e+04
11 1.179 19.4 2.35e+04
12 1.279 18.8 2.05e+04
13 1.379 19 2.19e+04
14 1.479 19.1 2.21e+04
15 1.579 17.9 2.25e+04
16 1.679 19.2 2.18e+04
17 1.779 18.5 2.45e+04
18 1.879 19.4 2.16e+04
19 1.979 18.4 2.29e+04
20 2.079 20 2.36e+04
21 2.179 19.9 2.07e+04
22 2.279 19.6 2.14e+04
23 2.379 19.7 2.47e+04
24 2.479 19.6 2.38e+04
25 2.579 20.4 2.16e+04
26 2.679 19.5 2.29e+04
27 2.779 19.5 2.46e+04
28 2.879 19.3 2.27e+04
29 2.979 18.9 2.16e+04
30 3.079 19.3 2.28e+04
31 3.179 20.5 2.47e+04
32 3.279 19.4 2.39e+04
33 3.379 18.3 2.24e+04
34 3.479 18.9 2.41e+04
35 3.579 19.8 2.29e+04
36 3.679 19.2 2.14e+04
37 3.779 19 2.19e+04
38 3.879 18.8 1.93e+04
39 3.979 19.1 2.14e+04
40 4.079 19.2 2.48e+04
41 4.179 19.4 2.3e+04
42 4.279 19.2 2.31e+04
43 4.379 19.8 2.08e+04
44 4.479 19.8 2.51e+04
45 4.579 19.8 2.3e+04
46 4.679 18.9 2.1e+04
47 4.779 18.3 2.38e+04
48 4.879 19 2.17e+04
49 4.979 18.7 2.17e+04
50 5.079 19.8 2.04e+04
51 5.178 19.5 2.3e+04
52 5.278 18.1 2.13e+04
53 5.378 19.1 2.26e+04
54 5.478 19 2.12e+04
55 5.578 20 2.32e+04
56 5.678 19.1 2.25e+04
57 5.778 19.6 2.22e+04
58 5.878 21.1 2.33e+04
59 5.978 18.8 2.32e+04
60 6.078 18.9 2.22e+04
61 6.178 18.8 2.33e+04
62 6.278 19.3 2.34e+04
63 6.378 19.5 2.09e+04
64 6.478 18.2 2.25e+04
65 6.578 18.9 2.27e+04
66 6.678 19.3 2.15e+04
67 6.778 17.4 2.33e+04
68 6.878 19.4 2.43e+04
69 6.978 19.6 2.15e+04
70 7.078 20.1 2.33e+04
71 7.178 18.8 2.08e+04
72 7.278 19.2 2.26e+04
73 7.378 18.7 2.02e+04
74 7.478 18.9 2.36e+04
75 7.578 20.2 2.29e+04
76 7.678 20.1 2.06e+04
77 7.778 19.1 2.23e+04
78 7.878 18.8 2.33e+04
79 7.978 19.7 2.2e+04
80 8.078 19.5 2.45e+04
81 8.178 19.4 2.25e+04
82 8.278 19.7 2.17e+04
83 8.378 19.6 2.38e+04
84 8.478 19.6 2.21e+04
85 8.578 19.2 2.36e+04
86 8.678 19.9 2.16e+04
87 8.778 20.1 2.23e+04
88 8.878 19.2 2.31e+04
89 8.978 19.4 2.24e+04
90 9.078 19.2 2.48e+04
91 9.178 19.5 2.17e+04
92 9.278 19.3 2.15e+04
93 9.378 19.7 2.12e+04
94 9.478 19.2 2.26e+04
95 9.578 19.8 2.33e+04
96 9.678 19.8 2.5e+04
97 9.778 18.7 1.97e+04
98 9.878 19.9 2.24e+04
99 9.897 20.1 2.21e+04
100 10.078 18.3 2.26e+04
101 10.178 19.5 2.1e+04
102 10.278 18.8 2.36e+04
103 10.378 19.2 2.19e+04
104 10.478 19.4 2.32e+04
105 10.578 18.9 2.09e+04
106 10.678 20.5 2.13e+04
107 10.778 18.5 2.17e+04
108 10.878 18.6 2.3e+04
109 10.978 19.7 2.18e+04
110 11.078 21.8 2.41e+04
111 11.178 20.9 2.08e+04
112 11.278 18.5 2.36e+04
113 11.378 19 2.31e+04
114 11.478 19.8 2.34e+04
115 11.578 19 2.42e+04
116 11.678 19.2 2.25e+04
117 11.778 19.8 1.88e+04
118 11.878 18.5 2.41e+04
119 11.978 19.4 2.16e+04
120 12.054 19.6 2.14e+04
121 12.178 19 2.15e+04
122 12.278 19.5 2.35e+04
123 12.378 19.4 2.11e+04
124 12.478 19.5 2.03e+04
125 12.578 18.9 2.38e+04
126 12.678 19 2.35e+04
127 12.778 18.5 2.07e+04
128 12.878 18.3 2.2e+04
129 12.978 17.9 2.26e+04
130 13.078 19.3 2.28e+04
131 13.178 20 2.31e+04
132 13.278 19.6 2.24e+04
133 13.378 20 2.22e+04
134 13.478 19.1 2.18e+04
135 13.578 19.9 2.29e+04
136 13.678 19 2.14e+04
137 13.750 18.4 2.36e+04
138 13.878 19.3 2.25e+04
139 13.978 20.3 2.14e+04
140 14.078 18.8 2.26e+04
141 14.178 19.4 2.2e+04
142 14.278 18.9 2.19e+04
143 14.378 19.1 2.17e+04
144 14.478 18.4 2.12e+04
145 14.578 19.1 2.1e+04
146 14.678 19.4 2.16e+04
147 14.778 18.9 2.18e+04
148 14.878 20 2.21e+04
149 14.978 20.3 2.23e+04
150 15.078 19.6 2.14e+04
151 15.178 19.5 2.24e+04
152 15.278 19 2.35e+04
153 15.378 19.4 2.11e+04
154 15.479 20.1 2.08e+04
155 15.579 20 2.15e+04
156 15.679 19.4 2.26e+04
157 15.779 18.4 2.53e+04
158 15.879 19.5 2.4e+04
159 15.979 20.1 2.03e+04
160 16.079 18.9 2.36e+04
161 16.179 19.1 2.53e+04
162 16.279 19.6 2.32e+04
163 16.379 19.8 2.23e+04
164 16.479 19.2 2.15e+04
165 16.579 19.4 2.3e+04
166 16.679 19.9 2.19e+04
167 16.779 18.7 2.07e+04
168 16.879 18.8 2.43e+04
169 16.979 18.5 2.35e+04
170 17.079 20.8 2.18e+04
171 17.179 20.5 2.13e+04
172 17.279 18.2 2.35e+04
173 17.356 18.3 2.44e+04
174 17.478 20.2 2.29e+04
175 17.578 20 2e+04
176 17.678 19.2 2.23e+04
177 17.778 19.4 2.25e+04
178 17.878 19.4 2.3e+04
179 17.978 18.8 2.28e+04
180 18.078 20.4 2.24e+04
181 18.178 19.6 2.15e+04
182 18.278 18.8 2.27e+04
183 18.378 19.9 2.2e+04
184 18.478 18.8 2.25e+04
185 18.578 19.1 2.23e+04
186 18.678 18.9 2.37e+04
187 18.778 20 2.3e+04
188 18.878 18.5 2.37e+04
189 18.978 19.7 2.1e+04
190 19.078 19.3 2.51e+04
191 19.178 20 2.31e+04
192 19.278 20.6 2.09e+04
193 19.378 19.8 2.28e+04
194 19.456 19.2 2.12e+04
195 19.578 18.4 2.34e+04
196 19.678 18.8 2.19e+04
197 19.778 18.6 2.37e+04
198 19.878 19.5 2.37e+04
199 19.978 19.6 2.33e+04
200 20.078 19.1 2.1e+04
201 20.178 20.2 2.43e+04
202 20.200 18.1 2.31e+04
203 20.378 20.2 2.26e+04
204 20.478 19.2 2.35e+04
205 20.578 18.5 2.08e+04
206 20.678 18.2 2.38e+04
207 20.778 19.5 2.28e+04
208 20.878 18.6 2.62e+04
209 20.978 19.8 2.23e+04
210 21.078 19.8 2.19e+04
211 21.178 18.8 2.24e+04
212 21.278 19.4 2.05e+04
213 21.378 19.4 2.17e+04
214 21.478 20.1 2.18e+04
215 21.578 18.9 2.38e+04
216 21.678 18.3 2.2e+04
217 21.778 19.1 2.46e+04
218 21.878 18.8 2.37e+04
219 21.978 19.2 2.54e+04
220 22.078 18.8 2.19e+04
221 22.178 18 2.38e+04
