Event,Timestamp,Width,Intensity,Stage x Position,Material Thickness
10247,1024.764,7.72,48000.0,84.5,0.095
10248,1024.864,7.57,50000.0,84.5,0.095
10249,1024.964,7.68,45000.0,84.5,0.095
10250,1025.064,7.55,48800.0,84.5,0.095
10251,1025.164,7.77,49800.0,84.5,0.095
10252,1025.264,7.68,47800.0,84.5,0.095
10253,1025.364,7.55,45800.0,84.5,0.095
10254,1025.464,7.5,50400.0,0.0,0.0
10255,1025.564,7.94,49400.0,0.0,0.0
10256,1025.664,7.48,47700.0,0.0,0.0
10257,1025.764,7.47,45600.0,84.5,0.095
10258,1025.864,7.5,46100.0,84.5,0.095
10259,1025.964,7.44,47000.0,84.5,0.095
10260,1026.064,7.66,46600.0,84.5,0.095
10261,1026.164,7.61,46800.0,84.5,0.095
10262,1026.264,7.55,49800.0,84.5,0.095
10263,1026.364,7.62,48300.0,84.5,0.095
10264,1026.464,7.57,48400.0,84.5,0.095
10265,1026.564,7.39,49500.0,84.5,0.095
10266,1026.664,7.75,47100.0,84.5,0.095
10267,1026.764,7.3,44400.0,84.5,0.095
10268,1026.864,7.7,51400.0,84.5,0.095
10269,1026.964,7.69,49800.0,84.5,0.095
10270,1027.064,7.54,50100.0,84.5,0.095
10271,1027.164,7.56,48600.0,84.5,0.095
10272,1027.264,7.47,47800.0,84.5,0.095
10273,1027.364,7.56,43700.0,84.5,0.095
10274,1027.464,7.69,48600.0,84.5,0.095
10275,1027.564,7.69,49100.0,84.5,0.095
10276,1027.664,7.56,47400.0,84.5,0.095
10277,1027.764,7.54,51100.0,84.5,0.095
10278,1027.864,7.5,47600.0,84.5,0.095
10279,1027.964,7.73,49100.0,84.5,0.095
10280,1028.064,7.86,53500.0,84.5,0.095
10281,1028.164,7.62,49100.0,84.5,0.095
10282,1028.264,7.46,44500.0,84.5,0.095
10283,1028.364,7.32,45700.0,84.5,0.095
10284,1028.464,7.54,46800.0,84.5,0.095
10285,1028.564,7.59,49300.0,84.5,0.095
10286,1028.664,7.89,47600.0,84.5,0.095
10287,1028.764,7.52,50400.0,84.5,0.095
10288,1028.864,7.77,48100.0,84.5,0.095
10289,1028.964,7.68,48500.0,84.5,0.095
10290,1029.064,7.3,47000.0,84.5,0.095
10291,1029.164,7.59,45300.0,84.5,0.095
10292,1029.264,7.47,51500.0,84.5,0.095
10293,1029.364,7.73,49700.0,84.5,0.095
10294,1029.464,7.62,47200.0,84.5,0.095
10295,1029.564,7.59,44600.0,84.5,0.095
10296,1029.664,7.45,47300.0,84.5,0.095
10297,1029.764,7.66,49300.0,84.5,0.095
10298,1029.864,7.3,47200.0,84.5,0.095
10299,1029.964,7.53,48400.0,84.5,0.095
10300,1030.064,7.69,49000.0,84.5,0.095
10301,1030.164,7.49,46700.0,84.5,0.095
10302,1030.264,7.74,51300.0,84.5,0.095
10303,1030.364,7.71,49100.0,84.5,0.095
10304,1030.464,7.51,48700.0,84.5,0.095
10305,1030.564,7.51,51200.0,84.5,0.095
10306,1030.664,7.52,48300.0,84.5,0.095
10307,1030.764,7.58,49100.0,84.5,0.095
10308,1030.864,7.75,51800.0,84.5,0.095
10309,1030.964,7.59,46100.0,84.5,0.095
10310,1031.064,7.63,45500.0,84.5,0.095
10311,1031.164,7.87,50100.0,84.5,0.095
10312,1031.264,7.52,48500.0,84.5,0.095
10313,1031.364,7.53,48100.0,84.5,0.095
10314,1031.464,7.53,45600.0,84.5,0.095
10315,1031.563,7.47,45200.0,84.5,0.095
10316,1031.663,7.83,45200.0,84.5,0.095
10317,1031.763,7.78,50000.0,84.5,0.095
10318,1031.863,7.49,46300.0,84.5,0.095
10319,1031.963,7.68,44900.0,84.5,0.095
10320,1032.063,7.52,47900.0,84.5,0.095
10321,1032.163,7.44,47900.0,0.0,0.0
10322,1032.263,7.33,46400.0,0.0,0.0
10323,1032.363,7.81,48000.0,84.5,0.095
10324,1032.463,7.36,45900.0,84.5,0.095
10325,1032.563,7.53,45200.0,84.5,0.095
10326,1032.663,7.46,45100.0,84.5,0.095
10327,1032.763,7.56,46400.0,84.5,0.095
10328,1032.863,7.6,47400.0,84.5,0.095
10329,1032.963,7.34,45600.0,84.5,0.095
10330,1033.064,7.62,47100.0,84.5,0.095
10331,1033.164,7.56,48400.0,84.5,0.095
10332,1033.264,7.65,53400.0,84.5,0.095
10333,1033.364,7.86,48000.0,84.5,0.095
10334,1033.464,7.43,43700.0,84.5,0.095
10335,1033.564,7.42,44700.0,84.5,0.095
10336,1033.664,7.47,46800.0,84.5,0.095
10337,1033.764,7.68,43300.0,84.5,0.095
10338,1033.864,7.3,43700.0,84.5,0.095
10339,1033.964,7.71,45300.0,84.5,0.095
10340,1034.064,7.63,50200.0,84.5,0.095
10341,1034.164,7.56,45800.0,84.5,0.095
10342,1034.264,7.59,48600.0,84.5,0.095
10343,1034.364,7.76,48000.0,0.0,0.0
10344,1034.464,7.55,46200.0,0.0,0.0
10345,1034.564,7.74,50500.0,84.5,0.095
10346,1034.641,7.7,48700.0,84.5,0.095
10347,1034.764,7.69,49500.0,84.5,0.095
10348,1034.864,7.59,46500.0,84.5,0.095
10349,1034.964,7.31,41500.0,84.5,0.095
10350,1035.064,7.67,44500.0,84.5,0.095
10351,1035.164,7.55,44700.0,84.5,0.095
10352,1035.264,7.66,50000.0,84.5,0.095
10353,1035.364,7.5,45400.0,84.5,0.095
10354,1035.464,7.7,45800.0,84.5,0.095
10355,1035.564,7.39,46900.0,84.5,0.095
10356,1035.664,7.83,44500.0,84.5,0.095
10357,1035.764,7.58,48000.0,84.5,0.095
10358,1035.864,7.86,49300.0,84.5,0.095
10359,1035.964,7.53,45500.0,0.0,0.0
10360,1036.064,7.54,49100.0,0.0,0.0
10361,1036.164,7.6,48200.0,84.5,0.095
10362,1036.264,7.67,46800.0,84.5,0.095
10363,1036.364,7.55,48100.0,84.5,0.095
10364,1036.464,7.51,45300.0,84.5,0.095
10365,1036.564,7.55,47300.0,0.0,0.0
10366,1036.664,7.53,45500.0,0.0,0.0
10367,1036.764,7.79,45900.0,0.0,0.0
10368,1036.864,7.35,48900.0,84.5,0.095
10369,1036.964,7.3,43200.0,84.5,0.095
10370,1037.064,7.66,46600.0,0.0,0.0
10371,1037.164,7.99,46700.0,0.0,0.0
10372,1037.264,7.63,44700.0,84.5,0.095
10373,1037.364,7.6,46900.0,84.5,0.095
10374,1037.464,7.63,46700.0,84.5,0.095
10375,1037.564,7.63,47600.0,84.5,0.095
10376,1037.664,7.79,45700.0,84.5,0.095
10377,1037.764,7.64,46200.0,84.5,0.095
10378,1037.864,7.47,44500.0,84.5,0.095
10379,1037.964,7.75,44600.0,84.5,0.095
10380,1038.064,7.62,47100.0,84.5,0.095
10381,1038.164,7.33,47100.0,84.5,0.095
10382,1038.264,7.74,49100.0,84.5,0.095
10383,1038.364,7.57,51600.0,84.5,0.095
10384,1038.464,7.67,46300.0,84.5,0.095
10385,1038.564,7.69,49100.0,84.5,0.095
10386,1038.664,7.54,45300.0,84.5,0.095
10387,1038.764,7.95,50300.0,84.5,0.095
10388,1038.864,7.58,47500.0,84.5,0.095
10389,1038.964,7.68,44800.0,84.5,0.095
10390,1039.064,7.72,49600.0,84.5,0.095
10391,1039.164,7.58,45700.0,84.5,0.095
10392,1039.264,7.42,46800.0,84.5,0.095
10393,1039.364,7.48,47000.0,84.5,0.095
10394,1039.464,7.41,46800.0,84.5,0.095
10395,1039.564,7.56,43200.0,0.0,0.0
10396,1039.664,7.35,44600.0,0.0,0.0
10397,1039.764,7.27,45600.0,0.0,0.0
10398,1039.864,7.55,44700.0,84.5,0.095
10399,1039.964,7.57,50300.0,84.5,0.095
10400,1040.064,7.75,47100.0,84.5,0.095
10401,1040.164,7.47,44800.0,84.5,0.095
10402,1040.264,7.41,45300.0,84.5,0.095
10403,1040.364,7.74,45300.0,0.0,0.0
10404,1040.464,7.73,49000.0,0.0,0.0
10405,1040.564,7.46,46800.0,84.5,0.095
10406,1040.664,7.8,47400.0,84.5,0.095
10407,1040.764,7.48,47800.0,84.5,0.095
10408,1040.864,7.68,46900.0,84.5,0.095
10409,1040.964,7.4,47200.0,84.5,0.095
10410,1041.064,7.67,45200.0,84.5,0.095
10411,1041.164,7.48,42400.0,84.5,0.095
10412,1041.264,7.7,48600.0,84.5,0.095
10413,1041.364,7.72,45100.0,84.5,0.095
10414,1041.464,7.58,44700.0,84.5,0.095
10415,1041.564,7.66,42600.0,84.5,0.095
10416,1041.664,7.71,46700.0,84.5,0.095
10417,1041.764,7.58,46300.0,84.5,0.095
10418,1041.864,7.52,45800.0,84.5,0.095
10419,1041.964,7.56,47100.0,0.0,0.0
10420,1042.064,7.97,48400.0,0.0,0.0
10421,1042.164,7.51,48600.0,84.5,0.095
10422,1042.264,7.43,46500.0,84.5,0.095
10423,1042.364,7.42,47000.0,84.5,0.095
10424,1042.464,7.6,47200.0,84.5,0.095
10425,1042.564,7.54,44700.0,84.5,0.095
10426,1042.664,7.46,45100.0,84.5,0.095
10427,1042.764,7.68,47000.0,84.5,0.095
10428,1042.864,7.82,49100.0,84.5,0.095
10429,1042.964,7.53,46200.0,84.5,0.095
10430,1043.064,7.62,45300.0,84.5,0.095
10431,1043.164,7.56,46700.0,84.5,0.095
10432,1043.264,7.7,48100.0,84.5,0.095
10433,1043.364,7.44,43900.0,84.5,0.095
10434,1043.464,7.44,46900.0,84.5,0.095
10435,1043.564,7.37,45000.0,84.5,0.095
10436,1043.664,7.59,45600.0,84.5,0.095
10437,1043.763,7.69,49300.0,84.5,0.095
10438,1043.863,7.65,50600.0,84.5,0.095
10439,1043.963,7.59,45600.0,84.5,0.095
10440,1044.063,7.6,45700.0,84.5,0.095
10441,1044.163,7.72,49000.0,84.5,0.095
10442,1044.263,7.44,44400.0,84.5,0.095
10443,1044.363,7.39,46000.0,0.0,0.0
10444,1044.463,7.81,49100.0,0.0,0.0
10445,1044.563,8.02,49100.0,84.5,0.095
10446,1044.663,7.55,46400.0,84.5,0.095
10447,1044.763,7.42,44200.0,84.5,0.095
10448,1044.863,7.58,47100.0,84.5,0.095
10449,1044.963,7.53,45100.0,84.5,0.095
10450,1045.063,7.71,52400.0,84.5,0.095
10451,1045.163,7.62,44700.0,84.5,0.095
10452,1045.263,7.72,47100.0,84.5,0.095
10453,1045.363,7.34,44500.0,84.5,0.095
10454,1045.463,7.44,48200.0,84.5,0.095
10455,1045.563,7.5,46100.0,84.5,0.095
10456,1045.663,7.6,45200.0,84.5,0.095
10457,1045.763,7.56,49700.0,84.5,0.095
10458,1045.863,7.57,45600.0,84.5,0.095
10459,1045.963,7.48,45300.0,84.5,0.095
10460,1046.063,7.43,47200.0,84.5,0.095
10461,1046.163,7.38,46900.0,84.5,0.095
10462,1046.263,7.61,51400.0,84.5,0.095
10463,1046.363,7.53,46800.0,84.5,0.095
10464,1046.463,7.5,45300.0,84.5,0.095
10465,1046.563,7.62,47400.0,84.5,0.095
10466,1046.663,7.74,48400.0,84.5,0.095
10467,1046.763,7.78,48100.0,84.5,0.095
10468,1046.863,7.51,46900.0,84.5,0.095
10469,1046.963,7.59,46800.0,84.5,0.095
10470,1047.063,7.57,45000.0,84.5,0.095
10471,1047.163,7.61,47200.0,84.5,0.095
10472,1047.263,7.61,43700.0,84.5,0.095
10473,1047.363,7.53,48800.0,0.0,0.0
10474,1047.463,7.55,45900.0,0.0,0.0
10475,1047.563,7.39,44000.0,84.5,0.095
10476,1047.663,7.48,44700.0,84.5,0.095
10477,1047.734,7.62,48500.0,84.5,0.095
10478,1047.864,7.69,47600.0,0.0,0.0
10479,1047.964,7.69,45900.0,0.0,0.0
10480,1048.064,7.64,45500.0,0.0,0.0
10481,1048.164,7.52,45000.0,84.5,0.095
10482,1048.264,7.48,45800.0,84.5,0.095
10483,1048.364,7.4,46600.0,84.5,0.095
10484,1048.464,7.69,46700.0,84.5,0.095
10485,1048.564,7.67,44700.0,84.5,0.095
10486,1048.664,7.45,43500.0,84.5,0.095
10487,1048.764,7.65,45600.0,84.5,0.095
10488,1048.864,7.37,46100.0,84.5,0.095
10489,1048.964,7.65,45300.0,84.5,0.095
10490,1049.064,7.53,48500.0,84.5,0.095
10491,1049.164,7.56,46100.0,84.5,0.095
10492,1049.264,7.34,49900.0,84.5,0.095
10493,1049.364,7.69,51900.0,84.5,0.095
10494,1049.464,7.22,45700.0,84.5,0.095
10495,1049.564,7.19,43300.0,84.5,0.095
10496,1049.664,7.54,43700.0,84.5,0.095
10497,1049.764,7.61,47600.0,84.5,0.095
10498,1049.864,7.35,46600.0,84.5,0.095
10499,1049.964,7.77,47500.0,84.5,0.095
10500,1050.064,7.58,45800.0,84.5,0.095
10501,1050.164,7.69,48400.0,84.5,0.095
10502,1050.264,7.59,46800.0,84.5,0.095
10503,1050.364,7.57,47600.0,0.0,0.0
10504,1050.464,7.66,44800.0,0.0,0.0
10505,1050.564,7.52,43900.0,0.0,0.0
10506,1050.664,7.44,48000.0,84.5,0.095
10507,1050.764,7.62,47800.0,84.5,0.095
10508,1050.864,7.55,44600.0,84.5,0.095
10509,1050.964,7.67,48600.0,84.5,0.095
10510,1051.064,7.37,45300.0,84.5,0.095
10511,1051.164,7.41,45000.0,0.0,0.0
10512,1051.264,7.5,48600.0,0.0,0.0
10513,1051.364,7.54,48300.0,84.5,0.095
10514,1051.464,7.55,46100.0,84.5,0.095
10515,1051.564,7.42,45300.0,84.5,0.095
10516,1051.664,7.63,44400.0,84.5,0.095
10517,1051.764,7.59,47700.0,84.5,0.095
10518,1051.864,7.57,42800.0,84.5,0.095
10519,1051.964,7.57,45400.0,84.5,0.095
10520,1052.064,7.66,48100.0,0.0,0.0
10521,1052.164,7.72,47600.0,0.0,0.0
10522,1052.264,7.54,45300.0,84.5,0.095
10523,1052.364,7.63,47600.0,84.5,0.095
10524,1052.464,7.39,49000.0,84.5,0.095
10525,1052.564,7.46,43600.0,84.5,0.095
10526,1052.664,7.58,47800.0,84.5,0.095
10527,1052.764,7.68,48400.0,84.5,0.095
10528,1052.864,7.4,48200.0,84.5,0.095
10529,1052.964,7.74,49200.0,84.5,0.095
10530,1053.064,7.54,47800.0,84.5,0.095
10531,1053.164,7.68,47300.0,84.5,0.095
10532,1053.242,7.69,50000.0,84.5,0.095
10533,1053.364,7.49,43400.0,84.5,0.095
10534,1053.464,7.28,48300.0,84.5,0.095
10535,1053.564,7.69,46100.0,84.5,0.095
10536,1053.664,7.43,47600.0,84.5,0.095
10537,1053.764,7.5,47100.0,84.5,0.095
10538,1053.835,7.54,49400.0,84.5,0.095
10539,1053.964,7.46,45800.0,84.5,0.095
10540,1054.064,7.52,45800.0,84.5,0.095
10541,1054.164,7.48,47000.0,84.5,0.095
10542,1054.264,7.49,48700.0,84.5,0.095
10543,1054.364,7.57,46300.0,84.5,0.095
10544,1054.464,7.31,47300.0,84.5,0.095
10545,1054.564,7.6,48500.0,84.5,0.095
10546,1054.664,7.8,49200.0,84.5,0.095
10547,1054.764,7.37,45400.0,84.5,0.095
10548,1054.864,7.52,47400.0,0.0,0.0
10549,1054.964,7.47,47900.0,0.0,0.0
10550,1055.064,7.55,48900.0,84.5,0.095
10551,1055.164,7.46,41200.0,84.5,0.095
10552,1055.264,7.7,47800.0,84.5,0.095
10553,1055.364,7.76,47200.0,84.5,0.095
10554,1055.464,7.69,42700.0,84.5,0.095
10555,1055.564,7.61,46400.0,84.5,0.095
10556,1055.664,7.67,49200.0,84.5,0.095
10557,1055.764,7.51,45100.0,84.5,0.095
10558,1055.864,7.46,47200.0,84.5,0.095
10559,1055.902,7.27,48200.0,84.5,0.095
10560,1056.063,7.68,46400.0,84.5,0.095
10561,1056.163,7.49,48700.0,84.5,0.095
10562,1056.263,7.41,45700.0,0.0,0.0
10563,1056.363,7.49,43700.0,0.0,0.0
10564,1056.463,7.55,45600.0,84.5,0.095
10565,1056.563,7.62,50800.0,84.5,0.095
10566,1056.663,7.47,48100.0,84.5,0.095
10567,1056.763,7.42,44200.0,84.5,0.095
10568,1056.863,7.41,48700.0,84.5,0.095
10569,1056.963,7.62,46500.0,84.5,0.095
10570,1057.063,7.7,48300.0,84.5,0.095
10571,1057.163,7.66,44500.0,84.5,0.095
10572,1057.263,7.55,46200.0,84.5,0.095
10573,1057.363,7.69,45600.0,84.5,0.095
10574,1057.463,7.36,42400.0,84.5,0.095
10575,1057.563,7.3,46100.0,0.0,0.0
10576,1057.663,7.46,45900.0,0.0,0.0
10577,1057.763,7.54,49100.0,84.5,0.095
10578,1057.863,7.55,45000.0,84.5,0.095
10579,1057.963,7.58,49700.0,84.5,0.095
10580,1058.063,7.48,46600.0,84.5,0.095
10581,1058.163,7.55,43700.0,84.5,0.095
10582,1058.263,7.46,48100.0,84.5,0.095
10583,1058.363,7.6,46600.0,84.5,0.095
10584,1058.463,7.48,48500.0,84.5,0.095
10585,1058.563,7.82,47800.0,84.5,0.095
10586,1058.663,7.44,44700.0,84.5,0.095
10587,1058.763,7.31,46100.0,84.5,0.095
10588,1058.863,7.46,46500.0,84.5,0.095
10589,1058.963,7.53,45900.0,84.5,0.095
10590,1059.063,7.77,51600.0,84.5,0.095
10591,1059.163,7.64,43900.0,84.5,0.095
10592,1059.263,7.7,46600.0,84.5,0.095
10593,1059.363,7.5,53900.0,84.5,0.095
10594,1059.463,7.6,50300.0,84.5,0.095
10595,1059.563,7.73,49200.0,84.5,0.095
10596,1059.663,7.61,48600.0,84.5,0.095
10597,1059.763,7.33,46700.0,0.0,0.0
10598,1059.863,7.58,48900.0,0.0,0.0
10599,1059.963,7.56,50200.0,84.5,0.095
10600,1060.063,7.38,46300.0,84.5,0.095
10601,1060.163,7.72,47500.0,0.0,0.0
10602,1060.263,7.32,46300.0,0.0,0.0
10603,1060.363,7.41,45800.0,84.5,0.095
10604,1060.463,7.54,45700.0,84.5,0.095
10605,1060.563,7.52,48000.0,84.5,0.095
10606,1060.663,7.55,47900.0,84.5,0.095
10607,1060.763,7.63,47600.0,84.5,0.095
10608,1060.863,7.42,44200.0,84.5,0.095
10609,1060.963,7.54,50100.0,84.5,0.095
10610,1061.063,7.66,45900.0,84.5,0.095
10611,1061.158,7.67,46700.0,84.5,0.095
10612,1061.263,7.37,44900.0,84.5,0.095
10613,1061.363,7.36,44200.0,84.5,0.095
10614,1061.463,7.59,50400.0,84.5,0.095
10615,1061.563,7.86,46700.0,84.5,0.095
10616,1061.663,7.74,51000.0,84.5,0.095
10617,1061.763,7.44,44100.0,84.5,0.095
10618,1061.863,7.59,44700.0,84.5,0.095
10619,1061.963,7.67,51100.0,84.5,0.095
10620,1062.063,7.7,47600.0,84.5,0.095
10621,1062.163,7.52,48300.0,84.5,0.095
10622,1062.263,7.38,51400.0,84.5,0.095
10623,1062.364,7.56,48800.0,84.5,0.095
10624,1062.464,7.7,48800.0,84.5,0.095
10625,1062.564,7.65,47900.0,84.5,0.095
10626,1062.664,7.46,48500.0,84.5,0.095
10627,1062.764,7.63,50500.0,84.5,0.095
10628,1062.864,7.31,45200.0,84.5,0.095
10629,1062.964,7.53,45000.0,84.5,0.095
10630,1063.064,7.56,46000.0,84.5,0.095
10631,1063.164,7.53,46900.0,84.5,0.095
10632,1063.264,7.37,47500.0,84.5,0.095
10633,1063.364,7.53,48200.0,84.5,0.095
10634,1063.464,7.65,45600.0,84.5,0.095
10635,1063.564,7.33,44500.0,84.5,0.095
10636,1063.664,7.24,46900.0,84.5,0.095
10637,1063.764,7.71,44000.0,84.5,0.095
10638,1063.864,7.72,51700.0,84.5,0.095
10639,1063.964,7.42,47000.0,0.0,0.0
10640,1064.064,7.42,48000.0,0.0,0.0
10641,1064.164,7.76,49200.0,84.5,0.095
10642,1064.264,7.96,49300.0,84.5,0.095
10643,1064.364,7.58,47200.0,84.5,0.095
10644,1064.464,7.65,47800.0,84.5,0.095
10645,1064.564,7.51,45900.0,84.5,0.095
10646,1064.664,7.54,49400.0,84.5,0.095
10647,1064.764,7.68,50600.0,84.5,0.095
10648,1064.864,7.67,48200.0,84.5,0.095
10649,1064.964,7.29,47500.0,84.5,0.095
10650,1065.064,7.71,51700.0,84.5,0.095
10651,1065.164,7.58,44200.0,84.5,0.095
10652,1065.264,7.59,49700.0,84.5,0.095
10653,1065.364,7.58,47500.0,84.5,0.095
10654,1065.464,7.63,47000.0,84.5,0.095
10655,1065.564,7.39,47800.0,84.5,0.095
10656,1065.664,7.6,44500.0,84.5,0.095
10657,1065.764,7.52,46700.0,84.5,0.095
10658,1065.864,7.73,49500.0,84.5,0.095
10659,1065.964,7.58,47100.0,84.5,0.095
10660,1066.064,7.44,49800.0,0.0,0.0
10661,1066.164,7.8,51000.0,0.0,0.0
10662,1066.264,7.68,50700.0,84.5,0.095
10663,1066.364,7.71,48900.0,84.5,0.095
10664,1066.411,7.58,49100.0,84.5,0.095
10665,1066.564,7.67,49500.0,84.5,0.095
10666,1066.664,7.69,49200.0,84.5,0.095
10667,1066.764,7.58,47300.0,84.5,0.095
10668,1066.864,7.74,49600.0,84.5,0.095
10669,1066.964,7.59,45700.0,84.5,0.095
10670,1067.064,7.79,43400.0,84.5,0.095
10671,1067.164,7.68,46800.0,84.5,0.095
10672,1067.264,7.64,45800.0,84.5,0.095
10673,1067.364,7.4,47600.0,84.5,0.095
10674,1067.464,7.47,48500.0,84.5,0.095
10675,1067.564,7.58,48200.0,84.5,0.095
10676,1067.664,7.5,47700.0,0.0,0.0
10677,1067.764,7.56,45800.0,0.0,0.0
10678,1067.864,7.65,47300.0,84.5,0.095
10679,1067.964,7.53,47200.0,84.5,0.095
10680,1068.064,7.38,44200.0,84.5,0.095
10681,1068.164,7.63,51800.0,84.5,0.095
10682,1068.263,7.51,45500.0,84.5,0.095
10683,1068.363,7.84,49900.0,84.5,0.095
10684,1068.463,7.61,45900.0,84.5,0.095
10685,1068.563,7.97,51700.0,84.5,0.095
10686,1068.663,7.6,43400.0,84.5,0.095
10687,1068.763,7.57,45600.0,0.0,0.0
10688,1068.863,7.58,47900.0,0.0,0.0
10689,1068.963,7.75,47300.0,84.5,0.095
10690,1069.063,7.5,47500.0,84.5,0.095
10691,1069.163,7.41,45400.0,84.5,0.095
10692,1069.263,7.46,49400.0,84.5,0.095
10693,1069.363,7.76,45600.0,84.5,0.095
10694,1069.463,7.58,47600.0,84.5,0.095
10695,1069.563,7.26,46700.0,84.5,0.095
10696,1069.663,7.6,50400.0,84.5,0.095
10697,1069.763,7.58,44800.0,84.5,0.095
10698,1069.863,7.67,47800.0,84.5,0.095
10699,1069.963,7.54,48400.0,84.5,0.095
10700,1070.063,7.67,48900.0,84.5,0.095
10701,1070.163,7.79,47400.0,84.5,0.095
10702,1070.263,7.62,49300.0,0.0,0.0
10703,1070.363,7.53,44000.0,0.0,0.0
10704,1070.463,7.74,46600.0,0.0,0.0
10705,1070.519,7.45,48400.0,84.5,0.095
10706,1070.663,7.68,46500.0,84.5,0.095
10707,1070.763,7.56,46800.0,84.5,0.095
10708,1070.863,7.48,46000.0,84.5,0.095
10709,1070.963,7.65,42400.0,84.5,0.095
10710,1071.063,7.63,45100.0,0.0,0.0
10711,1071.163,7.44,50100.0,0.0,0.0
10712,1071.263,7.47,46700.0,84.5,0.095
10713,1071.363,7.51,47400.0,84.5,0.095
10714,1071.463,7.52,47700.0,84.5,0.095
10715,1071.563,7.61,47200.0,84.5,0.095
10716,1071.663,7.45,47800.0,84.5,0.095
10717,1071.763,7.67,48200.0,84.5,0.095
10718,1071.863,7.4,48600.0,84.5,0.095
10719,1071.963,7.49,42800.0,84.5,0.095
10720,1072.063,7.65,46500.0,84.5,0.095
10721,1072.163,7.3,46500.0,84.5,0.095
10722,1072.263,7.46,46400.0,84.5,0.095
10723,1072.363,7.64,46400.0,84.5,0.095
10724,1072.463,7.5,47400.0,84.5,0.095
10725,1072.563,7.55,47100.0,84.5,0.095
10726,1072.663,7.61,45500.0,84.5,0.095
10727,1072.763,7.57,46100.0,84.5,0.095
10728,1072.863,7.62,48400.0,84.5,0.095
10729,1072.963,7.72,49200.0,84.5,0.095
10730,1073.063,7.46,45500.0,84.5,0.095
10731,1073.163,7.55,47600.0,84.5,0.095
10732,1073.263,7.59,45300.0,84.5,0.095
10733,1073.363,7.59,50200.0,84.5,0.095
10734,1073.463,7.36,44300.0,0.0,0.0
10735,1073.563,7.56,46400.0,0.0,0.0
10736,1073.663,7.67,47700.0,84.5,0.095
10737,1073.763,7.44,46700.0,0.0,0.0
10738,1073.863,7.3,46800.0,0.0,0.0
10739,1073.963,7.51,47300.0,84.5,0.095
10740,1074.047,7.63,50600.0,84.5,0.095
10741,1074.163,7.56,45400.0,84.5,0.095
10742,1074.263,7.62,44800.0,84.5,0.095
10743,1074.363,7.55,45100.0,84.5,0.095
10744,1074.463,7.45,44300.0,84.5,0.095
10745,1074.563,7.44,47300.0,84.5,0.095
10746,1074.663,7.52,48800.0,84.5,0.095
10747,1074.763,7.84,49300.0,84.5,0.095
10748,1074.863,7.7,48500.0,84.5,0.095
10749,1074.963,7.8,50100.0,84.5,0.095
10750,1075.063,7.61,49100.0,84.5,0.095
10751,1075.163,7.82,46000.0,84.5,0.095
10752,1075.263,7.31,43900.0,84.5,0.095
10753,1075.363,7.77,48800.0,84.5,0.095
10754,1075.463,7.53,48000.0,84.5,0.095
10755,1075.563,7.54,47200.0,84.5,0.095
10756,1075.663,7.53,46300.0,84.5,0.095
10757,1075.763,7.62,43700.0,84.5,0.095
10758,1075.863,7.57,44500.0,0.0,0.0
10759,1075.963,7.57,47800.0,0.0,0.0
10760,1076.063,7.43,46000.0,0.0,0.0
10761,1076.163,7.53,48600.0,84.5,0.095
10762,1076.263,7.55,48300.0,84.5,0.095
10763,1076.363,7.57,45000.0,84.5,0.095
10764,1076.463,7.63,47500.0,84.5,0.095
10765,1076.563,7.42,45700.0,84.5,0.095
10766,1076.663,7.34,44900.0,84.5,0.095
10767,1076.763,7.51,47400.0,84.5,0.095
10768,1076.863,7.53,44200.0,84.5,0.095
10769,1076.963,7.5,48200.0,84.5,0.095
10770,1077.064,7.53,48000.0,84.5,0.095
10771,1077.164,7.61,47100.0,84.5,0.095
10772,1077.264,7.61,47000.0,84.5,0.095
10773,1077.364,7.66,47300.0,84.5,0.095
10774,1077.464,7.84,46100.0,84.5,0.095
10775,1077.564,7.5,46200.0,84.5,0.095
10776,1077.664,7.45,47200.0,84.5,0.095
10777,1077.764,7.48,43400.0,84.5,0.095
10778,1077.864,7.36,49100.0,84.5,0.095
10779,1077.964,7.55,48300.0,84.5,0.095
10780,1078.064,7.66,48100.0,84.5,0.095
10781,1078.164,7.55,44200.0,0.0,0.0
10782,1078.264,7.58,46600.0,0.0,0.0
10783,1078.364,7.74,46000.0,84.5,0.095
10784,1078.464,7.27,43400.0,84.5,0.095
10785,1078.564,7.78,49700.0,84.5,0.095
10786,1078.664,7.68,49200.0,84.5,0.095
10787,1078.764,7.39,46800.0,84.5,0.095
10788,1078.864,7.57,48200.0,84.5,0.095
10789,1078.964,7.44,47600.0,84.5,0.095
10790,1079.064,7.54,43200.0,84.5,0.095
10791,1079.164,7.6,47800.0,84.5,0.095
10792,1079.264,7.68,48900.0,84.5,0.095
10793,1079.364,7.64,45900.0,84.5,0.095
10794,1079.464,7.55,46800.0,84.5,0.095
10795,1079.564,7.61,47900.0,84.5,0.095
10796,1079.664,7.61,49200.0,84.5,0.095
10797,1079.764,7.67,50100.0,84.5,0.095
10798,1079.864,7.52,47100.0,84.5,0.095
10799,1079.964,7.37,46600.0,84.5,0.095
10800,1080.064,7.36,43900.0,84.5,0.095
10801,1080.164,7.44,48100.0,84.5,0.095
10802,1080.264,7.41,45200.0,84.5,0.095
10803,1080.364,7.77,48100.0,84.5,0.095
10804,1080.463,7.61,44900.0,0.0,0.0
