0 0.078 22.3 1.76e+04
1 0.178 22.7 1.96e+04
2 0.278 23.3 1.87e+04
3 0.378 24 1.83e+04
4 0.478 21 1.98e+04
5 0.578 22.4 2.14e+04
6 0.678 23.3 1.82e+04
7 0.778 22.9 2.11e+04
8 0.878 23.5 1.91e+04
9 0.978 21.7 1.93e+04
10 1.078 23.1 1.82e+04
11 1.178 22.6 2.04e+04
12 1.278 22.3 1.94e+04
13 1.378 22.7 1.97e+04
14 1.478 21.8 1.67e+04
15 1.578 22.9 1.79e+04
16 1.678 21.9 2.09e+04
17 1.778 22.1 1.98e+04
18 1.878 22.8 1.85e+04
19 1.978 24.1 1.84e+04
20 2.078 23.1 2.04e+04
21 2.178 23.4 1.93e+04
22 2.278 23.8 1.89e+04
23 2.378 23.4 1.85e+04
24 2.478 24.1 1.9e+04
25 2.570 23.1 2.03e+04
26 2.678 22.2 1.97e+04
27 2.778 22.7 1.97e+04
28 2.878 22.4 2.06e+04
29 2.978 23.2 2.32e+04
30 3.078 22.8 1.92e+04
31 3.178 22 2.01e+04
32 3.278 21.7 1.97e+04
33 3.378 21.8 1.96e+04
34 3.478 22.6 1.88e+04
35 3.578 23.2 1.9e+04
36 3.678 24.1 1.97e+04
37 3.778 23.7 1.8e+04
38 3.878 21.4 2e+04
39 3.978 22.4 1.72e+04
40 4.078 24 1.9e+04
41 4.178 21 1.9e+04
42 4.278 23.5 1.94e+04
43 4.378 22.3 1.87e+04
44 4.478 21.3 1.88e+04
45 4.578 23.1 1.84e+04
46 4.678 22.4 1.94e+04
47 4.778 22.8 1.84e+04
48 4.878 23.2 1.8e+04
49 4.978 22 1.92e+04
50 5.078 21.8 1.95e+04
51 5.177 22.8 1.88e+04
52 5.277 22.4 2.07e+04
53 5.377 22.7 1.91e+04
54 5.477 23.9 1.92e+04
55 5.577 22.6 2.06e+04
56 5.677 23.4 1.89e+04
57 5.777 25.1 1.81e+04
58 5.877 25.9 1.46e+04
59 5.977 26.7 1.51e+04
60 6.077 29.3 1.68e+04
61 6.177 27.7 1.63e+04
62 6.277 26.2 1.69e+04
63 6.377 27.8 1.67e+04
64 6.477 29 1.59e+04
65 6.577 30.7 1.73e+04
66 6.677 28.6 1.5e+04
67 6.777 28.2 1.56e+04
68 6.877 26.2 1.77e+04
69 6.889 27.3 1.79e+04
70 7.077 30.2 1.63e+04
71 7.177 27.5 1.66e+04
72 7.277 28 1.84e+04
73 7.378 28.3 1.79e+04
74 7.478 28.3 1.47e+04
75 7.578 27.8 1.54e+04
76 7.678 27.1 1.77e+04
77 7.778 27.4 1.67e+04
78 7.878 28.2 1.69e+04
79 7.978 30 1.82e+04
80 8.078 28.1 1.89e+04
81 8.178 27.6 1.78e+04
82 8.278 27.4 1.73e+04
83 8.378 28.6 1.79e+04
84 8.478 26.7 1.79e+04
85 8.578 28.1 1.68e+04
86 8.678 29.3 1.76e+04
87 8.778 21.3 1.98e+04
88 8.878 15.9 2.87e+04
89 8.978 15.9 2.71e+04
90 9.078 15.2 2.49e+04
91 9.178 15.6 2.68e+04
92 9.278 15.8 2.43e+04
93 9.378 15.5 2.59e+04
94 9.478 15.5 2.69e+04
95 9.578 15.3 2.6e+04
96 9.678 14.5 2.82e+04
97 9.778 14.8 2.73e+04
98 9.878 15.4 2.71e+04
99 9.978 14.3 2.67e+04
100 10.078 15.2 2.75e+04
101 10.178 15.4 2.86e+04
102 10.278 15.1 2.69e+04
103 10.378 16.1 2.41e+04
104 10.478 14.9 2.6e+04
105 10.578 15 2.53e+04
106 10.678 16.1 2.55e+04
107 10.778 16.8 2.31e+04
108 10.878 15.6 2.58e+04
109 10.978 14.8 2.83e+04
110 11.078 14.6 2.7e+04
111 11.178 16.2 2.65e+04
112 11.278 18.7 2.33e+04
113 11.378 19.9 1.98e+04
114 11.478 19.4 1.98e+04
115 11.578 19.1 2.18e+04
116 11.678 19.4 2.23e+04
117 11.778 18.4 2.02e+04
118 11.878 17.7 2.1e+04
119 11.978 18.3 2.13e+04
120 12.078 20 2.04e+04
121 12.178 19.3 1.99e+04
122 12.278 19.8 2.13e+04
123 12.378 18.7 2.19e+04
124 12.478 18.6 2.39e+04
125 12.578 19.8 2.15e+04
126 12.678 18.8 2.05e+04
127 12.778 19.8 2.28e+04
128 12.878 18.1 2.2e+04
129 12.978 18.1 2.21e+04
130 13.078 19.4 2.24e+04
131 13.178 18.1 2.58e+04
132 13.278 20.1 2.24e+04
133 13.378 17.9 2.18e+04
134 13.478 18.9 2.25e+04
135 13.578 18.8 2.19e+04
136 13.678 19.7 2.4e+04
137 13.778 19.4 2.45e+04
138 13.878 18.5 2.61e+04
139 13.978 18.3 2.15e+04
140 14.078 12.2 3.21e+04
141 14.178 11.5 3.59e+04
142 14.278 11.4 3.8e+04
143 14.378 11.8 3.51e+04
144 14.478 11.9 3.47e+04
145 14.578 11.2 3.55e+04
146 14.678 11.6 3.66e+04
147 14.778 11.5 3.68e+04
148 14.878 10.8 3.09e+04
149 14.978 11.3 3.31e+04
150 15.078 11.5 3.3e+04
151 15.178 11.8 3.62e+04
152 15.278 12 3.7e+04
153 15.378 11.6 3.32e+04
154 15.478 11.7 3.24e+04
155 15.578 13.2 3.16e+04
156 15.678 13.7 3.19e+04
157 15.778 12.4 2.94e+04
158 15.878 13.1 2.84e+04
159 15.978 13.6 2.91e+04
160 16.078 14 3.41e+04
161 16.178 13.1 2.9e+04
162 16.278 12.5 2.97e+04
163 16.378 12.6 2.91e+04
164 16.478 13.2 3.02e+04
165 16.578 12.7 3.17e+04
166 16.678 13.2 2.96e+04
167 16.778 12.9 3.21e+04
168 16.878 13.1 2.91e+04
169 16.978 13.2 3.46e+04
170 17.078 13.2 2.99e+04
171 17.178 13 2.96e+04
172 17.278 13.4 3.2e+04
173 17.377 13.4 3.05e+04
174 17.477 13 2.95e+04
175 17.577 13.7 2.92e+04
176 17.677 13 3.12e+04
177 17.777 13.8 2.97e+04
178 17.877 12.7 2.88e+04
179 17.977 12.9 3.09e+04
180 18.077 13.1 2.96e+04
181 18.177 13.7 3.25e+04
182 18.277 13.7 2.87e+04
183 18.377 12.7 3.11e+04
184 18.477 13.6 2.91e+04
185 18.577 13.4 2.8e+04
186 18.677 13.7 2.88e+04
187 18.777 13.4 2.82e+04
188 18.877 12.8 2.97e+04
189 18.977 13.1 2.84e+04
190 19.077 13.8 2.98e+04
191 19.177 13.5 3.07e+04
192 19.277 14.2 2.9e+04
193 19.377 13.5 3.01e+04
194 19.477 10.3 3.19e+04
195 19.577 8.76 4.21e+04
196 19.677 9.26 4.71e+04
197 19.777 9.3 4.55e+04
198 19.877 8.57 4.05e+04
199 19.977 9.18 4.16e+04
200 20.077 9.18 4.19e+04
201 20.177 8.93 4.38e+04
202 20.277 8.85 4.29e+04
203 20.377 9.42 3.99e+04
204 20.477 9.09 4.07e+04
205 20.577 8.97 4.56e+04
206 20.677 9.09 4.62e+04
207 20.777 8.8 4.19e+04
208 20.877 8.92 4.27e+04
