# Parameter scan performed using fm_doocs_generic_scantool.py on 20240404T150434
# Original save path: ./eCTLogger_20240404T150434.txt
# DOOCS addresses used:
# Write [SP]: None [Stability Measurement] --> "[Stability Measurement]"
# Read [X]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.X/POSITION.RBV --> "FL Stage X RBV"
# Read [Y]: SINBAD.DIAG/TIMER.CENTRAL/MASTER/MACRO_PULSE_NUMBER --> "Macropulse Number"
# Additional recorded addresses:
#  [ADD 1]: SINBAD.FL/THORLABS.STAGE/ROTATIONMOUNT.1/POSITION.RBV --> "FL Rotation Mount RBV"
#  [ADD 2]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.Y/POSITION.RBV --> "FL Stage Y RBV"
#  [ADD 3]: SINBAD.UTIL/MACHINE.STATE/ACCLXSISRV04._SVR/SVR.ERROR_COUNT --> "Machine Alarm Deviating"
#  [ADD 4]: SINBAD.DIAG/TICT/K7510/CHARGE.LUT --> "Turbo-ICT (Look-up table)"
# Number of measurements per step: 1
# Data from the individual DOOCS addresses was NOT SYNCED
# ---------------------------
# [SP] Data Point (No.)	[X] Position (mm)	[Y] Index ()	[ADD 1] Position (deg)	[ADD 2] Position (mm)	[ADD 3] Count ()	[ADD 4] Charge (pC)	UNIX Time Stamp (seconds)
# ---------------------------
134.0	261.7167053222656	1975752305.0	0.026046525686979294	92.0	0.0	0.023226333782076836	1712235888.764908
135.0	261.1142883300781	1975752306.0	0.026046525686979294	92.0	0.0	0.0	1712235888.867305
136.0	260.5115966796875	1975752307.0	0.026046525686979294	92.0	0.0	0.0	1712235888.9698317
137.0	259.3084411621094	1975752308.0	0.026046525686979294	92.0	0.0	0.0	1712235889.1522574
139.0	258.1033630371094	1975752311.0	0.026046525686979294	92.0	0.0	0.01561203133314848	1712235889.3569536
140.0	257.5004577636719	1975752312.0	0.026046525686979294	92.0	0.0	0.0	1712235889.4596488
140.0	257.5004577636719	1975752312.0	0.026046525686979294	92.0	0.0	0.0	1712235889.4596488
141.0	256.8975830078125	1975752313.0	0.026046525686979294	92.0	0.0	0.0	1712235889.564169
142.0	256.2956848144531	1975752314.0	0.026046525686979294	92.0	0.0	0.0	1712235889.6665256
143.0	255.69406127929688	1975752315.0	0.026046525686979294	92.0	0.0	0.0	1712235889.7690089
144.0	255.0908966064453	1975752316.0	0.026046525686979294	92.0	0.0	0.0	1712235889.8716319
145.0	254.48941040039062	1975752317.0	0.026046525686979294	92.0	0.0	0.017126044258475304	1712235889.9740014
146.0	253.28538513183594	1975752318.0	0.026046525686979294	92.0	0.0	0.00927000306546688	1712235890.1561124
147.0	252.68247985839844	1975752320.0	0.026046525686979294	92.0	0.0	0.01201424840837717	1712235890.2585316
148.0	252.08082580566406	1975752321.0	0.026046525686979294	92.0	0.0	0.0	1712235890.3614848
149.0	251.4786376953125	1975752322.0	0.026046525686979294	92.0	0.0	0.0	1712235890.4641168
150.0	250.87625122070312	1975752323.0	0.026046525686979294	92.0	0.0	0.0	1712235890.5668721
151.0	250.2740478515625	1975752324.0	0.026046525686979294	92.0	0.0	0.0	1712235890.6696353
153.0	249.07025146484375	1975752326.0	0.026046525686979294	92.0	0.0	0.0	1712235890.8748865
154.0	248.4686737060547	1975752327.0	0.026046525686979294	92.0	0.0	0.0	1712235890.978068
154.0	248.4686737060547	1975752327.0	0.026046525686979294	92.0	0.0	0.0	1712235890.978068
155.0	247.2635955810547	1975752328.0	0.026046525686979294	92.0	0.0	0.0	1712235891.1198947
156.0	246.6611328125	1975752330.0	0.026046525686979294	92.0	0.0	0.016059942543506622	1712235891.2600548
157.0	246.0595703125	1975752331.0	0.026046525686979294	92.0	0.0	0.01766635850071907	1712235891.3627894
158.0	245.45733642578125	1975752332.0	0.026046525686979294	92.0	0.0	0.0	1712235891.4654658
159.0	244.85574340820312	1975752333.0	0.026046525686979294	92.0	0.0	0.009341002441942692	1712235891.5682392
160.0	244.25286865234375	1975752334.0	0.026046525686979294	92.0	0.0	0.0	1712235891.6706789
161.0	243.64967346191406	1975752335.0	0.026046525686979294	92.0	0.0	0.009132707491517067	1712235891.7734175
162.0	243.04542541503906	1975752336.0	0.026046525686979294	92.0	0.0	0.0	1712235891.8757849
163.0	242.44027709960938	1975752337.0	0.026046525686979294	92.0	0.0	0.0	1712235891.9783475
164.0	241.83900451660156	1975752338.0	0.026046525686979294	92.0	0.0	0.0	1712235892.0810945
165.0	241.23597717285156	1975752339.0	0.026046525686979294	92.0	0.0	0.0	1712235892.1839995
166.0	240.0322265625	1975752340.0	0.026046525686979294	92.0	0.0	0.012571710161864758	1712235892.3654041
167.0	239.43008422851562	1975752342.0	0.026046525686979294	92.0	0.0	0.0	1712235892.468262
168.0	238.82798767089844	1975752343.0	0.026046525686979294	92.0	0.0	0.0	1712235892.5706987
169.0	238.22633361816406	1975752344.0	0.026046525686979294	92.0	0.0	0.0	1712235892.673232
170.0	237.62332153320312	1975752345.0	0.026046525686979294	92.0	0.0	0.009060564450919628	1712235892.7758048
171.0	237.0214080810547	1975752346.0	0.026046525686979294	92.0	0.0	0.0	1712235892.878478
173.0	235.81820678710938	1975752348.0	0.026046525686979294	92.0	0.0	0.0	1712235893.083973
174.0	235.21511840820312	1975752349.0	0.026046525686979294	92.0	0.0	0.0	1712235893.18709
175.0	234.00546264648438	1975752350.0	0.026046525686979294	92.0	0.0	0.0	1712235893.3298473
176.0	233.4012451171875	1975752352.0	0.026046525686979294	92.0	0.0	0.011924844235181808	1712235893.4320195
177.0	232.7959747314453	1975752353.0	0.026046525686979294	92.0	0.0	0.0	1712235893.535224
177.0	232.7959747314453	1975752353.0	0.026046525686979294	92.0	0.0	0.0	1712235893.535224
178.0	232.19300842285156	1975752354.0	0.026046525686979294	92.0	0.0	0.0	1712235893.6386712
179.0	231.58738708496094	1975752355.0	0.026046525686979294	92.0	0.0	0.0	1712235893.7409468
180.0	230.9829864501953	1975752356.0	0.026046525686979294	92.0	0.0	0.0	1712235893.8430958
181.0	230.37925720214844	1975752357.0	0.026046525686979294	92.0	0.0	0.01838989555835724	1712235893.9454224
182.0	229.7772674560547	1975752358.0	0.026046525686979294	92.0	0.0	0.0	1712235894.07458
183.0	229.17431640625	1975752359.0	0.026046525686979294	92.0	0.0	0.0071152993477880955	1712235894.1768763
185.0	227.9696807861328	1975752361.0	0.026046525686979294	92.0	0.0	0.0	1712235894.3817866
185.0	227.9696807861328	1975752361.0	0.026046525686979294	92.0	0.0	0.0	1712235894.3817866
186.0	227.36814880371094	1975752362.0	0.026046525686979294	92.0	0.0	0.0	1712235894.4843538
187.0	226.7665557861328	1975752363.0	0.026046525686979294	92.0	0.0	0.005410732235759497	1712235894.586872
188.0	226.16355895996094	1975752364.0	0.026046525686979294	92.0	0.0	0.0	1712235894.6895828
189.0	225.56201171875	1975752365.0	0.026046525686979294	92.0	0.0	0.0	1712235894.7920957
190.0	224.9603271484375	1975752366.0	0.026046525686979294	92.0	0.0	0.0	1712235894.8942554
191.0	224.3572998046875	1975752367.0	0.026046525686979294	92.0	0.0	0.0	1712235894.9970949
192.0	223.15408325195312	1975752368.0	0.026046525686979294	92.0	0.0	0.0	1712235895.158444
193.0	222.55169677734375	1975752370.0	0.026046525686979294	92.0	0.0	0.0	1712235895.2794733
194.0	221.9491424560547	1975752371.0	0.026046525686979294	92.0	0.0	0.0	1712235895.3818967
195.0	221.34774780273438	1975752372.0	0.026046525686979294	92.0	0.0	0.015811996534466743	1712235895.4847295
196.0	220.74481201171875	1975752373.0	0.026046525686979294	92.0	0.0	0.007819741033017635	1712235895.5872753
197.0	220.14320373535156	1975752374.0	0.026046525686979294	92.0	0.0	0.01210842840373516	1712235895.6904519
198.0	219.54164123535156	1975752375.0	0.026046525686979294	92.0	0.0	0.007496106904000044	1712235895.792955
199.0	218.93862915039062	1975752376.0	0.026046525686979294	92.0	0.0	0.0	1712235895.8958902
200.0	218.33700561523438	1975752377.0	0.026046525686979294	92.0	0.0	0.0	1712235895.9989204
201.0	217.73439025878906	1975752378.0	0.026046525686979294	92.0	0.0	0.0	1712235896.1022933
202.0	216.53060913085938	1975752379.0	0.026046525686979294	92.0	0.0	0.0	1712235896.2424994
203.0	215.9287567138672	1975752381.0	0.026046525686979294	92.0	0.0	0.0	1712235896.3450809
204.0	215.32716369628906	1975752382.0	0.026046525686979294	92.0	0.0	0.0	1712235896.4836688
205.0	214.72402954101562	1975752383.0	0.026046525686979294	92.0	0.0	0.0	1712235896.5864558
206.0	214.12237548828125	1975752384.0	0.026046525686979294	92.0	0.0	0.0	1712235896.688915
207.0	213.52081298828125	1975752385.0	0.026046525686979294	92.0	0.0	0.0	1712235896.7916389
208.0	212.91761779785156	1975752386.0	0.026046525686979294	92.0	0.0	0.011858061887323856	1712235896.894061
209.0	212.31564331054688	1975752387.0	0.026046525686979294	92.0	0.0	0.0	1712235896.9964006
210.0	211.71371459960938	1975752388.0	0.026046525686979294	92.0	0.0	0.0	1712235897.0986261
211.0	211.1118927001953	1975752389.0	0.026046525686979294	92.0	0.0	0.0	1712235897.201036
212.0	210.51011657714844	1975752390.0	0.026046525686979294	92.0	0.0	0.0	1712235897.3036854
213.0	209.90797424316406	1975752391.0	0.026046525686979294	92.0	0.0	0.008409423753619194	1712235897.406264
214.0	208.70433044433594	1975752392.0	0.026046525686979294	92.0	0.0	0.009302938356995583	1712235897.547025
215.0	208.10150146484375	1975752394.0	0.026046525686979294	92.0	0.0	0.0	1712235897.6497612
216.0	207.49990844726562	1975752395.0	0.026046525686979294	92.0	0.0	0.0	1712235897.7524514
218.0	206.29531860351562	1975752397.0	0.026046525686979294	92.0	0.0	0.005108542740345001	1712235897.9578936
218.0	206.29531860351562	1975752397.0	0.026046525686979294	92.0	0.0	0.005108542740345001	1712235897.9578936
219.0	205.6933135986328	1975752398.0	0.026046525686979294	92.0	0.0	0.0	1712235898.062304
220.0	205.09165954589844	1975752399.0	0.026046525686979294	92.0	0.0	0.008397666737437248	1712235898.1649191
221.0	204.48858642578125	1975752400.0	0.026046525686979294	92.0	0.0	0.020879661664366722	1712235898.2901306
222.0	203.8857421875	1975752401.0	0.026046525686979294	92.0	0.0	0.0	1712235898.3929462
223.0	203.2815399169922	1975752402.0	0.026046525686979294	92.0	0.0	0.0119157824665308	1712235898.495543
224.0	202.67514038085938	1975752403.0	0.026046525686979294	92.0	0.0	0.01182582601904869	1712235898.597658
225.0	202.0709991455078	1975752404.0	0.026046525686979294	92.0	0.0	0.0	1712235898.7000473
226.0	201.46603393554688	1975752405.0	0.026046525686979294	92.0	0.0	0.0	1712235898.8022606
227.0	200.86053466796875	1975752406.0	0.026046525686979294	92.0	0.0	0.012493052519857883	1712235898.9045694
228.0	200.2556610107422	1975752407.0	0.026046525686979294	92.0	0.0	0.0	1712235899.0070603
229.0	199.6528778076172	1975752408.0	0.026046525686979294	92.0	0.0	0.0	1712235899.1099513
230.0	199.0472869873047	1975752409.0	0.026046525686979294	92.0	0.0	0.0	1712235899.2122877
231.0	198.4430694580078	1975752411.0	0.026046525686979294	92.0	0.0	0.0	1712235899.3150723
232.0	197.83755493164062	1975752412.0	0.026046525686979294	92.0	0.0	0.01214543916285038	1712235899.417844
233.0	196.62890625	1975752413.0	0.026046525686979294	92.0	0.0	0.0	1712235899.5600688
234.0	196.02447509765625	1975752414.0	0.026046525686979294	92.0	0.0	0.024129031226038933	1712235899.662701
235.0	195.42015075683594	1975752415.0	0.026046525686979294	92.0	0.0	0.030171405524015427	1712235899.7651906
236.0	194.81451416015625	1975752416.0	0.026046525686979294	92.0	0.0	0.0	1712235899.8679407
238.0	193.60586547851562	1975752418.0	0.026046525686979294	92.0	0.0	0.0	1712235900.0734975
238.0	193.60586547851562	1975752418.0	0.026046525686979294	92.0	0.0	0.0	1712235900.0734975
239.0	193.00209045410156	1975752419.0	0.026046525686979294	92.0	0.0	0.0	1712235900.2059174
241.0	191.79273986816406	1975752421.0	0.026046525686979294	92.0	0.0	0.0	1712235900.4114237
241.0	191.79273986816406	1975752421.0	0.026046525686979294	92.0	0.0	0.0	1712235900.4114237
242.0	191.18838500976562	1975752423.0	0.026046525686979294	92.0	0.0	0.0	1712235900.5146425
243.0	190.5859375	1975752424.0	0.026046525686979294	92.0	0.0	0.0	1712235900.6165972
244.0	189.9842987060547	1975752425.0	0.026046525686979294	92.0	0.0	0.0	1712235900.7187757
245.0	189.3824005126953	1975752426.0	0.026046525686979294	92.0	0.0	0.0	1712235900.821121
246.0	188.77947998046875	1975752427.0	0.026046525686979294	92.0	0.0	0.0	1712235900.9237545
247.0	188.17752075195312	1975752428.0	0.026046525686979294	92.0	0.0	0.0	1712235901.0281649
248.0	186.97320556640625	1975752429.0	0.026046525686979294	92.0	0.0	0.0	1712235901.169433
249.0	186.36898803710938	1975752430.0	0.026046525686979294	92.0	0.0	0.0	1712235901.2721581
250.0	185.7634735107422	1975752431.0	0.026046525686979294	92.0	0.0	0.0	1712235901.374788
251.0	185.1600341796875	1975752432.0	0.026046525686979294	92.0	0.0	0.0	1712235901.4770694
252.0	184.55642700195312	1975752433.0	0.026046525686979294	92.0	0.0	0.02060266211628914	1712235901.5792763
253.0	183.95254516601562	1975752434.0	0.026046525686979294	92.0	0.0	0.013138956390321255	1712235901.6814454
254.0	183.34690856933594	1975752435.0	0.026046525686979294	92.0	0.0	0.0	1712235901.7839303
255.0	182.7433624267578	1975752436.0	0.026046525686979294	92.0	0.0	0.0	1712235901.885994
256.0	182.13800048828125	1975752437.0	0.026046525686979294	92.0	0.0	0.016182221472263336	1712235901.9886518
257.0	181.53570556640625	1975752438.0	0.026046525686979294	92.0	0.0	0.0	1712235902.091048
258.0	180.93011474609375	1975752439.0	0.026046525686979294	92.0	0.0	0.0	1712235902.217616
259.0	180.32533264160156	1975752441.0	0.026046525686979294	92.0	0.0	0.018952559679746628	1712235902.3204126
260.0	179.72186279296875	1975752442.0	0.026046525686979294	92.0	0.0	0.0	1712235902.423456
262.0	178.51734924316406	1975752444.0	0.026046525686979294	92.0	0.0	0.0	1712235902.631531
