# Parameter scan performed using fm_doocs_generic_scantool.py on 20240404T115239
# Original save path: ./eCTLogger_20240404T115239.txt
# DOOCS addresses used:
# Write [SP]: None [Stability Measurement] --> "[Stability Measurement]"
# Read [X]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.X/POSITION.RBV --> "FL Stage X RBV"
# Read [Y]: SINBAD.DIAG/TIMER.CENTRAL/MASTER/MACRO_PULSE_NUMBER --> "Macropulse Number"
# Additional recorded addresses:
#  [ADD 1]: SINBAD.FL/THORLABS.STAGE/ROTATIONMOUNT.1/POSITION.RBV --> "FL Rotation Mount RBV"
#  [ADD 2]: SINBAD.FL/THORLABS.STAGE/FLLINEARSTAGE.Y/POSITION.RBV --> "FL Stage Y RBV"
#  [ADD 3]: SINBAD.UTIL/MACHINE.STATE/ACCLXSISRV04._SVR/SVR.ERROR_COUNT --> "Machine Alarm Deviating"
#  [ADD 4]: SINBAD.DIAG/TICT/K7510/CHARGE.LUT --> "Turbo-ICT (Look-up table)"
# Number of measurements per step: 1
# Data from the individual DOOCS addresses was NOT SYNCED
# ---------------------------
# [SP] Data Point (No.)	[X] Position (mm)	[Y] Index ()	[ADD 1] Position (deg)	[ADD 2] Position (mm)	[ADD 3] Count ()	[ADD 4] Charge (pC)	UNIX Time Stamp (seconds)
# ---------------------------
78.0	285.862060546875	1975637106.0	0.026046525686979294	92.0	0.0	0.01286356057971716	1712224368.8788707
79.0	285.46026611328125	1975637107.0	0.026046525686979294	92.0	0.0	0.0	1712224368.9816127
80.0	285.0572814941406	1975637108.0	0.026046525686979294	92.0	0.0	0.0	1712224369.08421
81.0	284.65447998046875	1975637109.0	0.026046525686979294	92.0	0.0	0.0	1712224369.1866026
82.0	284.25079345703125	1975637110.0	0.026046525686979294	92.0	0.0	0.020722372457385063	1712224369.2889826
83.0	283.84710693359375	1975637111.0	0.026046525686979294	92.0	0.0	0.008350919932126999	1712224369.3913305
84.0	283.4449462890625	1975637112.0	0.026046525686979294	92.0	0.0	0.022298483178019524	1712224369.517279
86.0	282.6393737792969	1975637115.0	0.026046525686979294	92.0	0.0	0.0	1712224369.7230022
86.0	282.6393737792969	1975637115.0	0.026046525686979294	92.0	0.0	0.0	1712224369.7230022
87.0	282.2357482910156	1975637116.0	0.026046525686979294	92.0	0.0	0.012570121325552464	1712224369.8274355
88.0	281.833740234375	1975637117.0	0.026046525686979294	92.0	0.0	0.0	1712224369.9297535
89.0	281.429931640625	1975637118.0	0.026046525686979294	92.0	0.0	0.0	1712224370.032075
90.0	281.0270690917969	1975637119.0	0.026046525686979294	92.0	0.0	0.0	1712224370.134388
91.0	280.6236572265625	1975637120.0	0.026046525686979294	92.0	0.0	0.0062324730679392815	1712224370.236886
93.0	279.81787109375	1975637122.0	0.026046525686979294	92.0	0.0	0.0	1712224370.444008
94.0	279.0129089355469	1975637123.0	0.026046525686979294	92.0	0.0	0.0	1712224370.629287
95.0	278.6092224121094	1975637125.0	0.026046525686979294	92.0	0.0	0.00834645051509142	1712224370.7320263
95.0	278.6092224121094	1975637125.0	0.026046525686979294	92.0	0.0	0.00834645051509142	1712224370.7320263
96.0	278.20635986328125	1975637126.0	0.026046525686979294	92.0	0.0	0.0	1712224370.8352058
97.0	277.802734375	1975637127.0	0.026046525686979294	92.0	0.0	0.005197339691221714	1712224370.937394
98.0	277.40045166015625	1975637128.0	0.026046525686979294	92.0	0.0	0.0	1712224371.0396538
99.0	276.9973449707031	1975637129.0	0.026046525686979294	92.0	0.0	0.0	1712224371.1422527
100.0	276.5946044921875	1975637130.0	0.026046525686979294	92.0	0.0	0.0	1712224371.2450655
101.0	276.1915588378906	1975637131.0	0.026046525686979294	92.0	0.0	0.0091185811907053	1712224371.347387
102.0	275.7885437011719	1975637132.0	0.026046525686979294	92.0	0.0	0.0	1712224371.4495854
104.0	274.57940673828125	1975637134.0	0.026046525686979294	92.0	0.0	0.0	1712224371.6930318
105.0	274.1768798828125	1975637135.0	0.026046525686979294	92.0	0.0	0.017959369346499443	1712224371.8343644
106.0	273.7733459472656	1975637137.0	0.026046525686979294	92.0	0.0	0.0	1712224371.9403229
106.0	273.7733459472656	1975637137.0	0.026046525686979294	92.0	0.0	0.0	1712224371.9403229
107.0	273.3705749511719	1975637138.0	0.026046525686979294	92.0	0.0	0.0018509005894884467	1712224372.0427225
108.0	272.9677429199219	1975637139.0	0.026046525686979294	92.0	0.0	0.005243253894150257	1712224372.1450992
109.0	272.5645751953125	1975637140.0	0.026046525686979294	92.0	0.0	0.0	1712224372.2485652
110.0	272.16064453125	1975637141.0	0.026046525686979294	92.0	0.0	0.01490144431591034	1712224372.3508205
111.0	271.75750732421875	1975637142.0	0.026046525686979294	92.0	0.0	0.0275251567363739	1712224372.4530663
113.0	270.9507751464844	1975637144.0	0.026046525686979294	92.0	0.0	0.013733439147472382	1712224372.6589744
114.0	270.1440124511719	1975637145.0	0.026046525686979294	92.0	0.0	0.0	1712224372.804195
115.0	269.74200439453125	1975637146.0	0.026046525686979294	92.0	0.0	0.015103588812053204	1712224372.9082336
116.0	269.3382873535156	1975637147.0	0.026046525686979294	92.0	0.0	0.0	1712224373.0110328
117.0	268.9354248046875	1975637149.0	0.026046525686979294	92.0	0.0	0.0	1712224373.113941
118.0	268.5317687988281	1975637150.0	0.026046525686979294	92.0	0.0	0.0	1712224373.2458508
119.0	268.1280212402344	1975637151.0	0.026046525686979294	92.0	0.0	0.0	1712224373.3518157
120.0	267.7251892089844	1975637152.0	0.026046525686979294	92.0	0.0	0.016469338908791542	1712224373.459293
121.0	267.3221130371094	1975637153.0	0.026046525686979294	92.0	0.0	0.009616145864129066	1712224373.5628107
122.0	266.91900634765625	1975637154.0	0.026046525686979294	92.0	0.0	0.007182430010288954	1712224373.665857
123.0	266.1123046875	1975637155.0	0.026046525686979294	92.0	0.0	0.0	1712224373.8515232
124.0	265.7086181640625	1975637157.0	0.026046525686979294	92.0	0.0	0.0	1712224373.9550328
125.0	265.3057556152344	1975637158.0	0.026046525686979294	92.0	0.0	0.0	1712224374.0593529
126.0	264.9028625488281	1975637159.0	0.026046525686979294	92.0	0.0	0.0	1712224374.1708455
127.0	264.0970153808594	1975637160.0	0.026046525686979294	92.0	0.0	0.0	1712224374.3197908
128.0	263.69415283203125	1975637162.0	0.026046525686979294	92.0	0.0	0.0	1712224374.4257228
129.0	263.29119873046875	1975637163.0	0.026046525686979294	92.0	0.0	0.0	1712224374.5602665
130.0	262.88751220703125	1975637164.0	0.026046525686979294	92.0	0.0	0.019740507006645203	1712224374.6732779
131.0	262.08074951171875	1975637165.0	0.026046525686979294	92.0	0.0	0.0	1712224374.8221571
132.0	261.6770324707031	1975637167.0	0.026046525686979294	92.0	0.0	0.0	1712224374.9617426
133.0	261.2743225097656	1975637168.0	0.026046525686979294	92.0	0.0	0.023926837369799614	1712224375.0711002
134.0	260.8706359863281	1975637169.0	0.026046525686979294	92.0	0.0	0.0	1712224375.1738908
135.0	260.063720703125	1975637170.0	0.026046525686979294	92.0	0.0	0.01376572996377945	1712224375.3304539
136.0	259.66094970703125	1975637172.0	0.026046525686979294	92.0	0.0	0.025539353489875793	1712224375.4642565
137.0	259.25750732421875	1975637173.0	0.026046525686979294	92.0	0.0	0.0	1712224375.5775788
138.0	258.8540954589844	1975637174.0	0.026046525686979294	92.0	0.0	0.0	1712224375.6992705
139.0	258.0478820800781	1975637175.0	0.026046525686979294	92.0	0.0	0.025050103664398193	1712224375.828797
140.0	257.6446533203125	1975637177.0	0.026046525686979294	92.0	0.0	0.0	1712224375.937127
141.0	257.2412414550781	1975637178.0	0.026046525686979294	92.0	0.0	0.0	1712224376.0471535
142.0	256.83758544921875	1975637179.0	0.026046525686979294	92.0	0.0	0.0	1712224376.169423
143.0	256.43389892578125	1975637180.0	0.026046525686979294	92.0	0.0	0.025346457958221436	1712224376.273406
144.0	256.0306396484375	1975637181.0	0.026046525686979294	92.0	0.0	0.0	1712224376.378174
145.0	255.62750244140625	1975637182.0	0.026046525686979294	92.0	0.0	0.008479510433971882	1712224376.481491
146.0	255.2247314453125	1975637183.0	0.026046525686979294	92.0	0.0	0.0	1712224376.5841084
147.0	254.82205200195312	1975637184.0	0.026046525686979294	92.0	0.0	0.0	1712224376.710568
148.0	254.0156707763672	1975637186.0	0.026046525686979294	92.0	0.0	0.0	1712224376.8374736
149.0	253.61285400390625	1975637187.0	0.026046525686979294	92.0	0.0	0.0	1712224376.951774
150.0	253.21002197265625	1975637188.0	0.026046525686979294	92.0	0.0	0.0	1712224377.0862951
151.0	252.80673217773438	1975637189.0	0.026046525686979294	92.0	0.0	0.0	1712224377.1995432
152.0	251.99920654296875	1975637190.0	0.026046525686979294	92.0	0.0	0.0	1712224377.3386328
153.0	251.59619140625	1975637192.0	0.026046525686979294	92.0	0.0	0.0	1712224377.4419441
154.0	251.1934814453125	1975637193.0	0.026046525686979294	92.0	0.0	0.0	1712224377.5505743
155.0	250.78941345214844	1975637194.0	0.026046525686979294	92.0	0.0	0.0	1712224377.6553752
156.0	250.3862762451172	1975637195.0	0.026046525686979294	92.0	0.0	0.0	1712224377.7614484
157.0	249.98257446289062	1975637196.0	0.026046525686979294	92.0	0.0	0.00521873077377677	1712224377.8836172
158.0	249.5789031982422	1975637197.0	0.026046525686979294	92.0	0.0	0.0	1712224377.9898002
159.0	249.17617797851562	1975637198.0	0.026046525686979294	92.0	0.0	0.0	1712224378.09391
160.0	248.77342224121094	1975637199.0	0.026046525686979294	92.0	0.0	0.0	1712224378.1965938
161.0	248.36936950683594	1975637200.0	0.026046525686979294	92.0	0.0	0.0	1712224378.3005397
162.0	247.96665954589844	1975637201.0	0.026046525686979294	92.0	0.0	0.0	1712224378.40298
163.0	247.56382751464844	1975637202.0	0.026046525686979294	92.0	0.0	0.009138094261288643	1712224378.5053077
164.0	247.16014099121094	1975637203.0	0.026046525686979294	92.0	0.0	0.0	1712224378.6088958
165.0	246.35379028320312	1975637204.0	0.026046525686979294	92.0	0.0	0.026054969057440758	1712224378.7912269
166.0	245.9501495361328	1975637206.0	0.026046525686979294	92.0	0.0	0.010450683534145355	1712224378.8957932
167.0	245.54710388183594	1975637207.0	0.026046525686979294	92.0	0.0	0.0	1712224378.9993072
167.0	245.54710388183594	1975637207.0	0.026046525686979294	92.0	0.0	0.0	1712224378.9993072
168.0	245.14361572265625	1975637208.0	0.026046525686979294	92.0	0.0	0.016518035903573036	1712224379.1024742
170.0	244.3370361328125	1975637210.0	0.026046525686979294	92.0	0.0	0.017861753702163696	1712224379.3069873
171.0	243.93331909179688	1975637211.0	0.026046525686979294	92.0	0.0	0.012633643113076687	1712224379.4103365
171.0	243.93331909179688	1975637211.0	0.026046525686979294	92.0	0.0	0.012633643113076687	1712224379.4103365
172.0	243.5306854248047	1975637213.0	0.026046525686979294	92.0	0.0	0.0	1712224379.5162547
173.0	242.7234344482422	1975637214.0	0.026046525686979294	92.0	0.0	0.0	1712224379.6578562
174.0	242.31991577148438	1975637215.0	0.026046525686979294	92.0	0.0	0.0	1712224379.7604508
175.0	241.91624450683594	1975637216.0	0.026046525686979294	92.0	0.0	0.007333999965339899	1712224379.9003727
176.0	241.51290893554688	1975637217.0	0.026046525686979294	92.0	0.0	0.018919827416539192	1712224380.0033536
177.0	241.11007690429688	1975637218.0	0.026046525686979294	92.0	0.0	0.0	1712224380.1060538
178.0	240.7066650390625	1975637219.0	0.026046525686979294	92.0	0.0	0.0	1712224380.208191
179.0	240.30299377441406	1975637220.0	0.026046525686979294	92.0	0.0	0.0	1712224380.311509
180.0	239.90017700195312	1975637222.0	0.026046525686979294	92.0	0.0	0.0	1712224380.413944
182.0	239.09432983398438	1975637224.0	0.026046525686979294	92.0	0.0	0.0	1712224380.6182895
182.0	239.09432983398438	1975637224.0	0.026046525686979294	92.0	0.0	0.0	1712224380.6182895
183.0	238.69161987304688	1975637225.0	0.026046525686979294	92.0	0.0	0.0	1712224380.7280583
185.0	237.4811553955078	1975637227.0	0.026046525686979294	92.0	0.0	0.021357515826821327	1712224380.9718237
186.0	237.07745361328125	1975637228.0	0.026046525686979294	92.0	0.0	0.0	1712224381.0746067
186.0	237.07745361328125	1975637228.0	0.026046525686979294	92.0	0.0	0.0	1712224381.0746067
187.0	236.67369079589844	1975637229.0	0.026046525686979294	92.0	0.0	0.009789086878299713	1712224381.2111492
188.0	236.27008056640625	1975637231.0	0.026046525686979294	92.0	0.0	0.0	1712224381.3135383
189.0	235.86676025390625	1975637232.0	0.026046525686979294	92.0	0.0	0.0206298828125	1712224381.4158216
190.0	235.46449279785156	1975637233.0	0.026046525686979294	92.0	0.0	0.0	1712224381.5182118
191.0	235.06068420410156	1975637234.0	0.026046525686979294	92.0	0.0	0.0	1712224381.6205437
192.0	234.65707397460938	1975637235.0	0.026046525686979294	92.0	0.0	0.0185911376029253	1712224381.7227266
194.0	233.85086059570312	1975637237.0	0.026046525686979294	92.0	0.0	0.0	1712224381.93561
195.0	233.04666137695312	1975637238.0	0.026046525686979294	92.0	0.0	0.0	1712224382.1202838
196.0	232.64361572265625	1975637240.0	0.026046525686979294	92.0	0.0	0.0	1712224382.228387
196.0	232.64361572265625	1975637240.0	0.026046525686979294	92.0	0.0	0.0	1712224382.228387
197.0	232.24024963378906	1975637241.0	0.026046525686979294	92.0	0.0	0.020204151049256325	1712224382.3323054
198.0	231.83758544921875	1975637242.0	0.026046525686979294	92.0	0.0	0.0	1712224382.434643
199.0	231.43569946289062	1975637243.0	0.026046525686979294	92.0	0.0	0.00780845619738102	1712224382.5370505
200.0	231.03228759765625	1975637244.0	0.026046525686979294	92.0	0.0	0.0	1712224382.6394546
201.0	230.6293487548828	1975637245.0	0.026046525686979294	92.0	0.0	0.008271963335573673	1712224382.7420237
202.0	229.82366943359375	1975637246.0	0.026046525686979294	92.0	0.0	0.0	1712224382.9285772
203.0	229.4217529296875	1975637248.0	0.026046525686979294	92.0	0.0	0.013563882559537888	1712224383.0307913
204.0	229.0196533203125	1975637249.0	0.026046525686979294	92.0	0.0	0.009891104884445667	1712224383.1330395
205.0	228.61654663085938	1975637250.0	0.026046525686979294	92.0	0.0	0.013891499489545822	1712224383.235442
206.0	228.212890625	1975637251.0	0.026046525686979294	92.0	0.0	0.0	1712224383.337937
208.0	227.40611267089844	1975637253.0	0.026046525686979294	92.0	0.0	0.0	1712224383.5438159
208.0	227.40611267089844	1975637253.0	0.026046525686979294	92.0	0.0	0.0	1712224383.5438159
209.0	227.00335693359375	1975637254.0	0.026046525686979294	92.0	0.0	0.0	1712224383.6469147
210.0	226.599609375	1975637255.0	0.026046525686979294	92.0	0.0	0.014475309289991856	1712224383.749117
211.0	225.7930145263672	1975637256.0	0.026046525686979294	92.0	0.0	0.0	1712224383.8910654
212.0	225.39019775390625	1975637257.0	0.026046525686979294	92.0	0.0	0.0	1712224383.9932873
213.0	224.9876708984375	1975637258.0	0.026046525686979294	92.0	0.0	0.0	1712224384.1329439
214.0	224.5839385986328	1975637260.0	0.026046525686979294	92.0	0.0	0.0	1712224384.2355185
215.0	224.18008422851562	1975637261.0	0.026046525686979294	92.0	0.0	0.013817856088280678	1712224384.3404303
217.0	223.37420654296875	1975637263.0	0.026046525686979294	92.0	0.0	0.0	1712224384.545326
217.0	223.37420654296875	1975637263.0	0.026046525686979294	92.0	0.0	0.0	1712224384.545326
218.0	222.97132873535156	1975637264.0	0.026046525686979294	92.0	0.0	0.013270577415823936	1712224384.6481943
220.0	222.16517639160156	1975637266.0	0.026046525686979294	92.0	0.0	0.010772320441901684	1712224384.852746
220.0	222.16517639160156	1975637266.0	0.026046525686979294	92.0	0.0	0.010772320441901684	1712224384.852746
221.0	221.7616424560547	1975637267.0	0.026046525686979294	92.0	0.0	0.0	1712224384.9553006
222.0	221.35882568359375	1975637268.0	0.026046525686979294	92.0	0.0	0.01985148899257183	1712224385.0575368
223.0	220.9565887451172	1975637269.0	0.026046525686979294	92.0	0.0	0.0	1712224385.1598873
224.0	220.14971923828125	1975637270.0	0.026046525686979294	92.0	0.0	0.008875765837728977	1712224385.3020256
225.0	219.74615478515625	1975637271.0	0.026046525686979294	92.0	0.0	0.008719759061932564	1712224385.404391
226.0	219.34349060058594	1975637272.0	0.026046525686979294	92.0	0.0	0.020150819793343544	1712224385.5068548
227.0	218.9406280517578	1975637273.0	0.026046525686979294	92.0	0.0	0.0	1712224385.6092184
228.0	218.53778076171875	1975637274.0	0.026046525686979294	92.0	0.0	0.013467640615999699	1712224385.7114356
230.0	217.73110961914062	1975637277.0	0.026046525686979294	92.0	0.0	0.008436355739831924	1712224385.9477
231.0	217.32838439941406	1975637278.0	0.026046525686979294	92.0	0.0	0.02507331594824791	1712224386.052177
231.0	217.32838439941406	1975637278.0	0.026046525686979294	92.0	0.0	0.02507331594824791	1712224386.052177
232.0	216.9264678955078	1975637279.0	0.026046525686979294	92.0	0.0	0.0	1712224386.1565094
233.0	216.52374267578125	1975637280.0	0.026046525686979294	92.0	0.0	0.0036426596343517303	1712224386.2586753
234.0	216.1200408935547	1975637281.0	0.026046525686979294	92.0	0.0	0.0	1712224386.361116
235.0	215.71629333496094	1975637282.0	0.026046525686979294	92.0	0.0	0.0044530341401696205	1712224386.4635103
236.0	215.31390380859375	1975637283.0	0.026046525686979294	92.0	0.0	0.01905193366110325	1712224386.5659957
237.0	214.91029357910156	1975637284.0	0.026046525686979294	92.0	0.0	0.0	1712224386.6684244
238.0	214.50753784179688	1975637285.0	0.026046525686979294	92.0	0.0	0.008834952488541603	1712224386.77075
239.0	214.10394287109375	1975637286.0	0.026046525686979294	92.0	0.0	0.01235720980912447	1712224386.8731632
241.0	212.89492797851562	1975637289.0	0.026046525686979294	92.0	0.0	0.012896357104182243	1712224387.1184914
242.0	212.49212646484375	1975637290.0	0.026046525686979294	92.0	0.0	0.0	1712224387.222479
243.0	212.08836364746094	1975637291.0	0.026046525686979294	92.0	0.0	0.0	1712224387.328362
244.0	211.6846160888672	1975637292.0	0.026046525686979294	92.0	0.0	0.0	1712224387.4317734
245.0	211.28237915039062	1975637293.0	0.026046525686979294	92.0	0.0	0.0	1712224387.56102
246.0	210.87913513183594	1975637294.0	0.026046525686979294	92.0	0.0	0.01081028115004301	1712224387.6639946
247.0	210.47628784179688	1975637295.0	0.026046525686979294	92.0	0.0	0.0	1712224387.7671368
248.0	210.0735321044922	1975637296.0	0.026046525686979294	92.0	0.0	0.0138351796194911	1712224387.8702993
249.0	209.6707000732422	1975637297.0	0.026046525686979294	92.0	0.0	0.016829757019877434	1712224387.9741673
250.0	209.26788330078125	1975637298.0	0.026046525686979294	92.0	0.0	0.0	1712224388.0770335
251.0	208.8662872314453	1975637299.0	0.026046525686979294	92.0	0.0	0.0	1712224388.1804767
252.0	208.46507263183594	1975637300.0	0.026046525686979294	92.0	0.0	0.0	1712224388.283077
252.0	208.46507263183594	1975637300.0	0.026046525686979294	92.0	0.0	0.0	1712224388.283077
253.0	207.66192626953125	1975637301.0	0.026046525686979294	92.0	0.0	0.0	1712224388.4243696
254.0	207.26087951660156	1975637303.0	0.026046525686979294	92.0	0.0	0.0	1712224388.528632
