Material Budget Peek, Material Budget error, mean-squared deviation angle from reference beam, xerror
0.0031289111389236545,0.00031328296204100395,11.596228959447414,0.000980247705506392
0.018773466833541926,0.0003267016905963023,82.36808911837078,0.002329478657538028
0.034418022528160196,0.00035719747002291964,173.79283960718155,0.004659813509069443
0.05006257822277847,0.0004008919158103126,277.2035064574959,0.007581468435406808
0.06570713391739674,0.00045398995732543075,391.1982154865916,0.010685741397525105
0.08135168961201501,0.0005135831891345606,513.0578246006677,0.015048301893384013
0.09699624530663328,0.0005776649206849078,643.4634222689639,0.019900023789343507
0.11264080100125155,0.0006448985087881436,785.2393327247837,0.024881551930121825
